tick,tick_dt,input_force,output_position,output_speed,output_angle,output_ang_vel
15218.0,0.00981319195125252,-0.06728655842325329,-0.0011933735516583919,-2.8555654816354172e-05,-3.602128261481583e-05,9.370321917490985e-05
15219.0,0.009700416005216539,-0.06796722092396991,-0.0011936505533894119,-1.7841146457386326e-05,-3.5112322407791225e-05,0.00012039889363942366
15220.0,0.010697228950448334,-0.06847597223231766,-0.001193841404217805,-1.6493320704183505e-05,-3.382438787714963e-05,0.00011483100493246721
15221.0,0.009630177984945476,-0.06842940078940656,-0.001194000237831749,-3.913693060724824e-05,-3.271854486145982e-05,4.623875713745571e-05
15222.0,0.009982225019484758,-0.06740292521555628,-0.0011943909114796427,-2.6181762835157135e-05,-3.225697918309243e-05,7.709377159740693e-05
15223.0,0.010185183957219124,-0.06790447925416054,-0.001194657577550443,-1.9166207062593653e-05,-3.1471764937417e-05,8.222060660738801e-05
15224.0,0.010072131059132516,-0.06790712536037447,-0.0011948506220998839,-9.628570936876916e-06,-3.064362821190601e-05,9.94038194685701e-05
15225.0,0.00987391290254891,-0.068168532158997,-0.0011949456937706906,-2.838649750211587e-06,-2.9662123556292654e-05,0.00011110941620462393
15226.0,0.009634362068027258,-0.06838337369155006,-0.0011949730423501685,-5.091685998315315e-06,-2.859165521141017e-05,0.00010195467149462372
15227.0,0.010637693107128143,-0.0683282264382291,-0.0011950272061432164,-7.069665387439383e-06,-2.7507092705212298e-05,9.309983008301385e-05
15228.0,0.009864135994575918,-0.06827500893128055,-0.0011950969422840343,-4.034881249590218e-05,-2.658874332020154e-05,1.0016094226078146e-05
15229.0,0.009714787011034787,-0.06718679221514405,-0.0011954889224035801,-1.7996659611455678e-05,-2.6491439098112736e-05,6.185398746430782e-05
15230.0,0.009867227985523641,-0.06791261663377482,-0.0011956664995469441,-5.64594226843079e-06,-2.588111170198869e-05,8.483097418074767e-05
15231.0,0.010568730998784304,-0.06821323216879019,-0.0011957261699920138,-8.104403038370572e-06,-2.4984555955507552e-05,7.233620041429855e-05
15232.0,0.0097516750684008,-0.06805000493193974,-0.0011958052014970674,-3.0759437354653586e-05,-2.4279156833384593e-05,1.590037325061817e-05
15233.0,0.00972554599866271,-0.0673241064022302,-0.001196104353819953,-1.9866307239081875e-05,-2.41245170219398e-05,4.197761170454957e-05
15234.0,0.009677379974164069,-0.06772034044967225,-0.001196296607623789,-3.879638843381837e-06,-2.3718283723066954e-05,7.342293756835123e-05
15235.0,0.010830021928995848,-0.06811118682340547,-0.0011963386241975395,-1.3195526187836136e-06,-2.2923111699110418e-05,7.3108311485958e-05
15236.0,0.009867893997579813,-0.06810594054648916,-0.0011963516454029058,-4.349716554940556e-05,-2.220168663102494e-05,-2.861200019017014e-05
15237.0,0.009630695916712284,-0.06677367641365894,-0.001196770553377551,-2.1890319546252803e-05,-2.247724010442538e-05,2.3027437221558513e-05
15238.0,0.009829877060838044,-0.06747811858418179,-0.001196985732527513,-7.017321628836054e-06,-2.2250883227511295e-05,5.063963676977058e-05
15239.0,0.010612730053253472,-0.06777826875174504,-0.0011970602054676568,-1.0735309739612104e-05,-2.1713458432478912e-05,3.668141720961466e-05
15240.0,0.009765138034708798,-0.06757657643265903,-0.0011971650372491094,-3.281876460405792e-05,-2.135525933011828e-05,-1.7957743113873724e-05
15241.0,0.009665454970672727,-0.06684234953713654,-0.001197482245540583,-2.025602022025129e-05,-2.1528829087560336e-05,1.25009134690279e-05
15242.0,0.009926967904902995,-0.06726715365443423,-0.0011976833264031905,-3.058219508690098e-06,-2.1404732920771325e-05,4.508152150341115e-05
15243.0,0.009868302033282816,-0.06761406827101497,-0.0011977135058369862,-1.2755173688958069e-05,-2.095985485045573e-05,1.8522805679979112e-05
15244.0,0.01068476599175483,-0.06725048481558488,-0.001197849791883037,-1.5416758089710264e-06,-2.0761943006254406e-05,4.135164244216209e-05
15245.0,0.009986780933104455,-0.06753677585120148,-0.001197865188261611,-3.4545355043156715e-05,-2.0348973211960468e-05,-3.891175658592307e-05
15246.0,0.00966413994319737,-0.066457274822994,-0.0011981990394071354,-1.6195581791043242e-05,-2.0725021873042462e-05,4.173079067232561e-06
15247.0,0.00985547003801912,-0.06701511877620875,-0.0011983586544782254,-9.22680862358077e-06,-2.0683894217329068e-05,1.5476694518540937e-05
15248.0,0.010328716947697103,-0.0671040885259058,-0.001198453955572829,-1.000082291586299e-05,-2.0524039820361085e-05,8.147648194473033e-06
15249.0,0.009936059941537678,-0.06694421383419731,-0.0011985533243487857,-2.184930542598625e-05,-2.044308429951824e-05,-2.264759231156118e-05
15250.0,0.010149759007617831,-0.06649670314266161,-0.0011987750895333432,-9.863169994552426e-06,-2.0672951903583363e-05,4.078566092038377e-06
15251.0,0.00991022796370089,-0.06682211538361324,-0.001198872835796434,-1.031165554736558e-05,-2.063253238384624e-05,-2.52081253011016e-06
15252.0,0.009969855076633394,-0.06665756897590926,-0.0011989756415078413,-5.950435296351197e-06,-2.0657664519446802e-05,5.657861027481372e-06
15253.0,0.010465992032550275,-0.06673938987826977,-0.001199037918716243,-2.8632137060581708e-06,-2.0598449391011906e-05,7.990812177681426e-06
15254.0,0.009890171932056546,-0.06670568790794892,-0.0011990662363920743,-2.272095430425524e-05,-2.0519418884697864e-05,-4.140633425769829e-05
15255.0,0.010127258952707052,-0.0660051955626796,-0.001199296337379966,-1.446175008741856e-05,-2.093875155400792e-05,-2.2318745331563285e-05
15256.0,0.010064149042591453,-0.06622239310918737,-0.0011994418825882625,-1.1807661162168195e-05,-2.1163370733468414e-05,-2.2903373294964578e-05
15257.0,0.008875231025740504,-0.0660909995080441,-0.0011995466783089504,-1.1719730330109495e-06,-2.136664346273e-05,-9.82110072045074e-07
15258.0,0.011043016915209591,-0.06632258343198802,-0.001199559620426978,-3.845572283695823e-05,-2.1377488920868193e-05,-8.28459652546225e-05
15259.0,0.00915607693605125,-0.06530146000101025,-0.0011999117239839046,-6.435992796244698e-05,-2.2136032952580944e-05,-0.00015480471798600472
15260.0,0.010411309078335762,-0.06408575293790612,-0.0012005817950861812,-4.1940763532771346e-05,-2.3747752718317843e-05,-9.739487625638792e-05
15261.0,0.009391646017320454,-0.06478399801725186,-0.0012009756878909772,-4.888845700193113e-05,-2.4662450920018567e-05,-0.00012673033026309929
15262.0,0.01100155501626432,-0.06410007344217282,-0.0012015135369403442,-2.644384325876293e-05,-2.60566816206374e-05,-7.32904522497087e-05
15263.0,0.009073227061890066,-0.06470056411850865,-0.00120175346793462,-5.2328404022336045e-05,-2.672166253536762e-05,-0.00014321903039653293
15264.0,0.010073446086607873,-0.06354761523287938,-0.001202280595291337,-4.370292589487342e-05,-2.816437171664335e-05,-0.0001179224058443295
15265.0,0.010204387945123017,-0.06382719110320992,-0.0012027265569015053,-4.572643063606781e-05,-2.936769769330113e-05,-0.00013732985317693047
15266.0,0.010206720093265176,-0.06322122749668913,-0.0012031932737798718,-6.178819782140863e-06,-3.076938506512726e-05,-5.0647628307545035e-05
15267.0,0.010152833070605993,-0.06416002790644498,-0.0012032560063056932,2.0026434502771424e-08,-3.1283601980755864e-05,-4.136017163838256e-05
15268.0,0.01010848197620362,-0.06414711184990361,-0.001203255803868841,-8.671508969438576e-07,-3.170169053029514e-05,-4.8386042621648534e-05
15269.0,0.01015664788428694,-0.0639261469873505,-0.0012032646112151637,-1.1532891957541142e-06,-3.2193130527717326e-05,-5.425480210553396e-05
15270.0,0.010010538971982896,-0.06370874788681427,-0.0012032761562616038,-1.6250685619304304e-06,-3.2736250338611995e-05,-6.0892994459905156e-05
15271.0,0.008913916070014238,-0.06346981667858859,-0.0012032906419863728,-2.7704416506797557e-06,-3.3279045380479435e-05,-6.769575368364304e-05
15272.0,0.01046793709974736,-0.06325073676110163,-0.0012033196427953107,-3.403036695587875e-05,-3.39876802719598e-05,-0.00013887666240271687
15273.0,0.010095203993842006,-0.06223903656531494,-0.0012036631862917156,-5.553041765361277e-05,-3.538966850889915e-05,-0.00020215126178763977
15274.0,0.009863469051197171,-0.061038569693712554,-0.001204210908847642,-7.304914620704163e-06,-3.7383581223202e-05,-9.46136199648839e-05
15275.0,0.01008983503561467,-0.06220156548793057,-0.001204284614231114,-6.263001023630673e-06,-3.833821704077002e-05,-9.866971536199214e-05
15276.0,0.010072982986457646,-0.06193738260396045,-0.0012043477013338692,-1.03832642633882e-05,-3.9332115404889985e-05,-0.00011605722421220631
15277.0,0.009848135989159346,-0.061468778108365214,-0.0012044499571323465,4.9484932845965144e-08,-4.047506273145615e-05,-9.824665949932373e-05
15278.0,0.01010844495613128,-0.06147710975502691,-0.0012044494569166267,-5.605119954103418e-06,-4.1468183681128836e-05,-0.00011684712468210054
15279.0,0.0098240259103477,-0.061025412498009544,-0.0012045045217602864,-1.1564934649785521e-05,-4.261609286155542e-05,-0.0001387205257562413
15280.0,0.01012870401609689,-0.06047479586686774,-0.0012046216595603195,-6.54698982940352e-06,-4.4021152007897735e-05,-0.0001327432359787032
15281.0,0.009976243949495256,-0.06030631887810894,-0.0012046869739279925,-1.3866066105596033e-05,-4.5345430912666694e-05,-0.0001585360408184285
15282.0,0.010321235982701182,-0.059671095064001,-0.00120483008886842,-3.0045384880689795e-06,-4.698171880171684e-05,-0.00014042544297719115
15283.0,0.010031057987362146,-0.05961645708865196,-0.0012048602275682191,-1.527318675525504e-05,-4.839033456312206e-05,-0.0001774355218789375
15284.0,0.009927503997460008,-0.0588236070568839,-0.0012050118521907858,-6.154760647526676e-06,-5.0151826415866615e-05,-0.00016286056458742038
15285.0,0.009895542054437101,-0.05871535532147383,-0.0012050727568836085,-2.7598356529202623e-06,-5.1763419981750805e-05,-0.00016401055785833458
15286.0,0.010226904996670783,-0.05837149977546895,-0.0012051009814606373,-8.213904734311198e-07,-5.344074037541897e-05,-0.00016875661780415153
15287.0,0.009397904970683157,-0.05796657724418939,-0.0012051087008102504,-1.3378461556041528e-05,-5.5026699032716285e-05,-0.0002064414093348018
15288.0,0.010087872040458024,-0.05714232777846606,-0.0012052436610185259,-2.1198759587333227e-05,-5.710925355393758e-05,-0.0002290244243625774
15289.0,0.010185073013417423,-0.05653239506019469,-0.0012054595719327168,-3.206583694270978e-05,-5.944188403792633e-05,-0.0002688503224506917
15290.0,0.009454144979827106,-0.05550832191086141,-0.0012057627270040726,-4.4013078023390265e-06,-6.198363396424843e-05,-0.0002140663188736041
15291.0,0.010111667099408805,-0.0558091126991358,-0.001205807231563372,-1.8713247429060153e-05,-6.414820131789421e-05,-0.0002534637821505734
15292.0,0.010278719011694193,-0.0549323797241614,-0.0012059995797754916,-3.077726533105183e-05,-6.675348431426122e-05,-0.00029680726124022114
15293.0,0.010158350924029946,-0.05381610714702061,-0.0012063122260372065,-7.777560860024441e-06,-6.976855663073962e-05,-0.0002548290165232659
15294.0,0.009928522980771959,-0.0538593930772559,-0.0012063894457289396,-1.162031981849328e-06,-7.229863237745837e-05,-0.0002507670628342173
15295.0,0.009812006959691644,-0.053441904720887334,-0.001206400847594833,-5.924907665365079e-06,-7.475916054324914e-05,-0.0002725478464906304
15296.0,0.010207757004536688,-0.052692523516566094,-0.0012064613276125552,-3.24349305209419e-06,-7.754126273233526e-05,-0.0002796847907506468
15297.0,0.009987985016778111,-0.052062324287037755,-0.0012064937235725616,-1.67452777753348e-05,-8.033475023177344e-05,-0.00032471243617073246
15298.0,0.01006561191752553,-0.05091787959851052,-0.0012066622750400993,-3.5569738381057895e-06,-8.360317959906231e-05,-0.00030681339703649685
15299.0,0.009900430915877223,-0.05058081523992193,-0.001206697490613853,-4.636806905603529e-07,-8.664076444048775e-05,-0.00031446115489162186
15300.0,0.010102648986503482,-0.049889161351674094,-0.0012067021750171115,-2.0809734761507833e-06,-8.981765510824831e-05,-0.00033217335596952464
15301.0,0.01008159399498254,-0.04905837232945691,-0.0012067231545468125,-7.192338687226634e-06,-9.316649201908386e-05,-0.00035964526119385974
15302.0,0.010256442008540034,-0.04805200809754194,-0.0012067969223514639,8.595125511016468e-08,-9.685517278416493e-05,-0.0003587447003615076
15303.0,0.010108259972184896,-0.047381398402221636,-0.0012067960535338323,-7.417460700579691e-06,-0.00010048145747906262,-0.0003925366965281661
15304.0,0.00922716804780066,-0.047381398402221636,-0.0012068644956902046,-5.322127447428244e-07,-0.00010410345954285654,-0.00039190264300569
15305.0,0.009894079063087702,-0.04558799160515923,-0.0012068697614451794,-2.488147497928669e-05,-0.00010798097527778787,-0.0004600894922550316
15306.0,0.011085331905633211,-0.04403566659773568,-0.0012071455808536264,-2.9949317050420715e-05,-0.00011308122000572915,-0.0004976999895246018
15307.0,0.009201243054121733,-0.04254104449827632,-0.0012074211517991123,-3.444624958642992e-05,-0.00011766067857737885,-0.000525540318685684
15308.0,0.010057038976810873,-0.041370503362031186,-0.001207767579073808,-3.7217506522382305e-05,-0.0001229460580462864,-0.0005435199692248363
15309.0,0.009912487003020942,-0.04034351413767856,-0.0012081364971234959,-3.24293348769345e-05,-0.00012833369267710993,-0.0005612736869340965
15310.0,0.010112610994838178,-0.03903827899228661,-0.0012084644423719277,6.9957561222335e-08,-0.00013400963513471304,-0.0005075881658415354
15311.0,0.009584011975675821,-0.038762003378851294,-0.0012084637718978231,-5.023405423073633e-06,-0.00013887436619484963,-0.0005410536812724016
15312.0,0.010750208981335163,-0.03740044047816135,-0.001208517774555919,-1.1608677488385845e-05,-0.00014469080633864865,-0.0005786605760902046
15313.0,0.009533958043903112,-0.03586330755369621,-0.0012086284512000385,-3.2744014221396206e-05,-0.00015020773199275346,-0.0006533867777052069
15314.0,0.01067409897223115,-0.03381680144307195,-0.0012089779640485857,-2.4086062814488314e-05,-0.00015718204712512603,-0.0006549079290807322
15315.0,0.00938251696061343,-0.03265245980346965,-0.0012092039519414571,-3.207006572702644e-05,-0.0001633267318773662,-0.0007035283563401679
15316.0,0.009670194936916232,-0.030817898634156307,-0.0012095140757286773,-2.252931285336659e-05,-0.0001701299882268239,-0.0007028403665105897
15317.0,0.01025381195358932,-0.029703579578506615,-0.0012097450870661194,-1.127365623216795e-05,-0.00017733678117841527,-0.0007111303529294219
15318.0,0.01024851598776877,-0.02821463158519271,-0.0012098606253122554,-2.1206767241606775e-05,-0.0001846248119698001,-0.000764633214859313
15319.0,0.009903080062940717,-0.026167411873464993,-0.0012100706376261252,1.5810249353422946e-08,-0.00019219703591533564,-0.0007460584692705478
15320.0,0.010027038981206715,-0.02505107184042844,-0.0012100704790961386,-3.823108529522982e-06,-0.00019967779326897082,-0.0007863889749339102
15321.0,0.009932319982908666,-0.023135144972886178,-0.0012101084514333832,-4.6470273141069306e-07,-0.00020748846019904595,-0.000812624467732386
15322.0,0.009944856050424278,-0.021329833484667597,-0.0012101130728351533,4.093612358020715e-07,-0.00021556989355369716,-0.0008451248390755691
15323.0,0.010256477980874479,-0.019399045652101703,-0.0012101088742306522,-5.492803749988841e-09,-0.0002242378978567658,-0.0008831395711006095
15324.0,0.010341310990042984,-0.01728518264121098,-0.001210108931033444,-8.322118327303897e-06,-0.00023337071880913038,-0.0009413324299846206
15325.0,0.009974687942303717,-0.014818238301777767,-0.0012101919415667779,-3.581352705208984e-06,-0.00024276021604819744,-0.0009693412490765634
15326.0,0.01002668694127351,-0.01272692219541987,-0.0012102278506691793,-2.0533963341888165e-06,-0.00025247949729195117,-0.0010061080328521961
15327.0,0.010045835981145501,-0.010456516119509988,-0.0012102484787519568,-1.5880821200363526e-07,-0.0002625866935692973,-0.0010446592677210557
15328.0,0.0092168910196051,-0.008074272703527317,-0.0012102499424699398,-1.7493719686243248e-08,-0.0002722152041925027,-0.0010847491881598144
15329.0,0.01059650897514075,-0.005766621866099851,-0.0012102501278422975,-1.1016058521969308e-05,-0.00028370975870061486,-0.0011563108209333484
15330.0,0.010080279083922505,-0.0027296582279922946,-0.0012103611727866037,-1.2968730846095863e-05,-0.00029536569448338255,-0.001210627598234962
15331.0,0.009785859961993992,0.00014827928982030086,-0.0012104880829705484,-1.698578280101567e-06,-0.00030721272662583503,-0.0012331146219130879
15332.0,0.010098833939991891,0.0026049818211508063,-0.0012105052366305333,4.823942982734821e-06,-0.0003196657464215112,-0.0012704732663956233
15333.0,0.00985961698461324,0.005398607378495887,-0.0012104576744003679,-3.302752569450703e-08,-0.00033219212621736255,-0.0013346433338634175
15334.0,0.010161277954466641,0.008569024830173654,-0.0012104580100022366,1.1524730870845676e-06,-0.00034575380810282475,-0.0013880080249992247
15335.0,0.009693213040009141,0.01176532042923241,-0.0012104468388350806,-1.4453792859318013e-08,-0.00035920806559038454,-0.0014472466416342875
15336.0,0.010017427965067327,0.015034471819669423,-0.0012104469836249094,9.599209109361034e-06,-0.00037370575457064165,-0.0014850420123743884
15337.0,0.00997270701918751,0.01819607516101556,-0.0012103512535248458,2.2401132396898815e-06,-0.00038851564347123607,-0.0015650371047756578
15338.0,0.010344255017116666,0.022007693148916742,-0.0012103280812222272,2.485569552313394e-07,-0.0004047047863942854,-0.0016365740830184565
15339.0,0.010070370975881815,0.02592808256538516,-0.0012103255781614794,8.691940945734251e-06,-0.00042118569453979484,-0.001687312263030489
15340.0,0.009907207917422056,0.029657448730538966,-0.001210239465295324,6.176072126022368e-06,-0.0004379022479512538,-0.001760879788580273
15341.0,0.009689731989055872,0.033683783747417546,-0.001210179620811678,8.493508554316072e-06,-0.000454964701167542,-0.001826682542829398
15342.0,0.009886393905617297,0.03769980640419675,-0.0012100956506404692,1.1507323069318819e-05,-0.0004730240043264681,-0.0018950203860039717
15343.0,0.010120444931089878,0.041934039425350726,-0.0012099791914110419,2.3336777653409374e-06,-0.000492202453786314,-0.0019971113661782984
15344.0,0.010063408990390599,0.04683899139038875,-0.0012099557066572375,6.53015243523124e-06,-0.000512300202263524,-0.0020713770840181628
15345.0,0.00986170896794647,0.05152594318403699,-0.001209891308194405,3.201740887570246e-07,-0.0005327275202289848,-0.0021689075259466333
15346.0,0.00990307901520282,0.056551193034095074,-0.0012098881374851054,9.666691031818666e-06,-0.0005542063828351024,-0.0022356438651348143
15347.0,0.010103352018631995,0.06136916024201537,-0.0012097904715027555,1.8496805345281532e-07,-0.0005767938797928545,-0.0023515753856720037
15348.0,0.010834355023689568,0.06706688166201402,-0.0012097884674931963,6.291109383705772e-06,-0.0006022716823861947,-0.002443924247872038
15349.0,0.00888630491681397,0.07298333270201227,-0.0012097325627769477,5.293795424075536e-05,-0.0006239891384463808,-0.002457663314624289
15350.0,0.010043520014733076,0.07764895757564805,-0.0012092008793739917,0.00020851818817374691,-0.0006486727291362851,-0.002313921550799034
15351.0,0.010272996965795755,0.08207870624917639,-0.0012070587726595696,0.00045761268821830763,-0.000672443638206733,-0.0020085861319398706
15352.0,0.010003429022617638,0.08520003343815409,-0.0012024810766131284,0.0007612818109744954,-0.0006925363870134076,-0.0016226669684067227
15353.0,0.009928300976753235,0.08766837538451155,-0.0011949228416656458,0.001110833174970398,-0.0007086467130607853,-0.0011618058133273615
15354.0,0.01013468496967107,0.08932737858693336,-0.0011836648973834612,0.0015006506905673764,-0.0007204212489747906,-0.000638467316578301
15355.0,0.009893690003082156,0.09033403305719613,-0.0011688179246480764,0.0019007714758403687,-0.0007267380466821161,-9.631744635558341e-05
15356.0,0.01012424100190401,0.09072823431483469,-0.0011495740561371238,0.002318100877475492,-0.0007277131877217079,0.00047062548363357515
15357.0,0.009758582105860114,0.0906470574323373,-0.001126952678394613,0.0027189737375796093,-0.0007231205502985596,0.001016326032596201
15358.0,0.010736541938968003,0.09011888989949647,-0.0010977603028301368,0.0031491660682420397,-0.0007122087232259255,0.001599763060261997
15359.0,0.008788232924416661,0.08918817407964888,-0.0010700846979047563,0.0034855364530848977,-0.0006981496328284655,0.0020549317992573017
15360.0,0.010995426098816097,0.0881134276607837,-0.0010317597394201318,0.0038837343823380018,-0.0006755547820916247,0.0025870860807685045
15361.0,0.009773063007742167,0.086648487390637,-0.000993803758596208,0.00421029905949914,-0.0006502710268178214,0.003025617941991033
15362.0,0.009994872962124646,0.08496008246579018,-0.0009517223543639611,0.004511694056150213,-0.0006200303598556961,0.003418333910481906
15363.0,0.009779026033356786,0.08333618333331202,-0.0009076023807343272,0.0047763454522429,-0.0005866023835543872,0.0037620043982403988
15364.0,0.010109963943250477,0.08154086441598675,-0.000859313700431643,0.0050152909266566025,-0.0005485686547338271,0.004065049237926871
15365.0,0.009835803066380322,0.07968434444808625,-0.0008099842865564446,0.005212967850213924,-0.000508585630974439,0.004309890509677745
15366.0,0.009934523026458919,0.07784720335341401,-0.0007581959374123044,0.005377935381100733,-0.0004657689244645287,0.00450600531840245
15367.0,0.010176277020946145,0.07604163887490825,-0.0007034685771734757,0.005512184477069529,-0.00041991456608660876,0.004658175007396525
15368.0,0.010234515997581184,0.07420465683319477,-0.0006470540369612889,0.005611675705060814,-0.0003722403994538762,0.004760469571091009
15369.0,0.009902080055326223,0.07243415929239316,-0.0005914867748852476,0.00567485024304038,-0.00032510184865998853,0.004812295757029498
15370.0,0.010088260052725673,0.07082454063104568,-0.0005342374098731827,0.0057087911431008154,-0.00027655415761244657,0.004822800768996625
15371.0,0.00922655698377639,0.06928216177324548,-0.00048156492308288506,0.005713123075283267,-0.00023205631149589862,0.0047958788470244
15372.0,0.010241257026791573,0.0679683630511353,-0.0004230553612432152,0.005693065449682955,-0.0001829404835541689,0.004731749850382783
15373.0,0.009904097998514771,0.06663632241162429,-0.0003666706831175967,0.0056492768960530095,-0.0001360767693315202,0.004639816683637272
15374.0,0.010036243009380996,0.06539475678918122,-0.0003099731673615271,0.005581841844224709,-8.951044157555631e-05,0.004513288555893735
15375.0,0.010790708009153605,0.06435170793086761,-0.0002497411418672228,0.005489011052661314,-4.080886260785248e-05,0.004353990244591228
15376.0,0.009893467999063432,0.06328750020732907,-0.00019543578667121264,0.005384597166892577,2.2672005452452023e-06,0.00418318190895424
15377.0,0.009929911931976676,0.06246355439314254,-0.00014196721101479825,0.005265066045235921,4.380582849659888e-05,0.003992368728089071
15378.0,0.010117426048964262,0.061805513793372374,-8.86982946592111e-05,0.005131657703885714,8.419832386323756e-05,0.003787559196481019
15379.0,0.009897672105580568,0.06117442658132219,-3.7906829348073845e-05,0.004990133628468787,0.0001216863428704829,0.003574444617409581
15380.0,0.009976929053664207,0.06069187367961483,1.187937983146319e-05,0.004839256193771194,0.0001573483232246302,0.003351366340700024
15381.0,0.009774822974577546,0.06031773505992569,5.9182252454204545e-05,0.004685406394831693,0.00019010733592793067,0.0031286580295576327
15382.0,0.009933931054547429,0.06002668068862574,0.00010572675654299822,0.004524475806280445,0.0002211872090868124,0.0028992639726788273
15383.0,0.01023481204174459,0.05982819043803274,0.0001520339160076994,0.00435581172697337,0.0002508606309065819,0.002663694029962631
15384.0,0.010081074899062514,0.05968142140296942,0.00019594518027353278,0.0041877737955482875,0.00027771352993082087,0.0024326773871785347
15385.0,0.009677213965915143,0.05962219752188026,0.00023647116333390614,0.004026191895982774,0.00030125506951659094,0.002213647312960884
15386.0,0.009406053111888468,0.059647832858501074,0.00027434173814617504,0.0038703738548021443,0.0003220767537132902,0.0020060883363151472
15387.0,0.010554751032032073,0.05971996185486066,0.00031519257058449794,0.003697908244673394,0.00034325051665136,0.0017810180537727023
15388.0,0.010194609989412129,0.05982541340191884,0.0003528913029155748,0.0035342066957359795,0.0003614073010936745,0.001572551228570067
15389.0,0.010251348954625428,0.05994410163547706,0.00038912168903133804,0.0033725878336459477,0.0003775280724867712,0.0013679426749821958
15390.0,0.0100351880537346,0.0601835144843228,0.0004229662421697125,0.0032197238513198704,0.0003912556344769463,0.0011802416582530955
15391.0,0.009804581990465522,0.06039707142055919,0.0004545342886566356,0.0030749604460459483,0.00040282741058385177,0.001005666653463299
15392.0,0.010021558031439781,0.06064875572432539,0.000485350183211067,0.002932404067456825,0.00041290575731181805,0.0008379611982636317
15393.0,0.010008353972807527,0.060915224909702845,0.0005146987211094755,0.0027956735819833507,0.00042129236959951845,0.0006815286643883241
15394.0,0.009906227001920342,0.06118251220640232,0.0005423932982358743,0.00266584779899218,0.00042804374725726477,0.0005362207730508266
15395.0,0.010004614014178514,0.06147660607107954,0.0005690640764853384,0.00254079475160119,0.0004334084291180227,0.00040042738322056397
15396.0,0.009953800938092172,0.06177359993667013,0.000594354641667326,0.002422415935388773,0.0004373942035807614,0.00027614581269915894
15397.0,0.010014242958277464,0.06206316212954255,0.0006186133033903122,0.002309185397524392,0.00044015959484104174,0.00016089163259584374
15398.0,0.010010631987825036,0.062363171828691576,0.0006417297085965884,0.0022020371840219275,0.0004417702217648791,5.609794662415663e-05
15399.0,0.010051465011201799,0.06265184983700263,0.0006638634083051501,0.002100241815753274,0.00044233408831257206,-3.9668167782634425e-05
15400.0,0.010070871911011636,0.06294063060149876,0.0006850146746137519,0.0020040217427379522,0.00044193459527588864,-0.00012610080877306483
15401.0,0.009849283960647881,0.06321884476234807,0.0007047528538212904,0.0019153210778332004,0.0004406925926026154,-0.00020200557291377456
15402.0,0.01027334900572896,0.06348330763674609,0.0007244296157118998,0.001828118994635587,0.00043861731885096997,-0.00027297885601571914
15403.0,0.009894874994643033,0.0637544336374422,0.0007425186246391514,0.001749381842186055,0.00043591622719451375,-0.00033235670714501145
15404.0,0.009882024023681879,0.06397944084003797,0.0007598060580302269,0.001675015038455382,0.00043263187023007496,-0.0003864122476875412
15405.0,0.009883190970867872,0.06423175848503004,0.0007763605515343571,0.0016054784469366817,0.0004288128841926967,-0.00043214118891935627
15406.0,0.009971245075576007,0.06443918599870053,0.0007923691705923178,0.001539264207947559,0.000424503898490731,-0.0004727844143681365
15407.0,0.00984609907027334,0.06464641906073071,0.0008075249184790953,0.0014777650092616915,0.0004198488163079812,-0.0005072090153551595
15408.0,0.009897912037558854,0.06483643468213532,0.0008221517065529499,0.0014194859594786541,0.00041482850608933895,-0.000537050340464479
15409.0,0.009827599045820534,0.06502329230794775,0.0008361018454138779,0.001365082429868653,0.00040955059067583263,-0.000561486756230764
15410.0,0.010164721054024994,0.06518570821984467,0.0008499775275292434,0.0013118670364477426,0.0004038432344232176,-0.0005829437539595713
15411.0,0.009834562079049647,0.0653514845027753,0.0008628791653386476,0.0012634173096360932,0.00039811023788630795,-0.0005991636627352704
15412.0,0.010082631022669375,0.0654853830759533,0.0008756177358993619,0.001216174051224788,0.00039206909175275713,-0.0006137220331860826
15413.0,0.010137425968423486,0.06564202860950194,0.0008879466103083709,0.001171616860048999,0.0003858475300761429,-0.000623435412786347
15414.0,0.010090666939504445,0.06575351938882282,0.0008997690058238334,0.0011292421741061856,0.0003795566509674234,-0.0006315715252422679
15415.0,0.009718342102132738,0.06587755858388708,0.0009107433675879534,0.0010906015752667484,0.00037341882282315324,-0.0006367142582906775
15416.0,0.010066556977108121,0.06598339417934014,0.0009217219704847,0.0010524419981706374,0.000367009302463933,-0.0006402462566265909
15417.0,0.009971910971216857,0.06609243844076952,0.0009322168283928271,0.0010165832923128466,0.00036062482379319776,-0.0006405864683336361
15418.0,0.009890023968182504,0.06616166614431923,0.0009422708615194551,0.0009821144249786088,0.0003542894082676847,-0.0006411930108973055
15419.0,0.010595249012112617,0.06625786654484123,0.0009526766084104912,0.0009469485782982168,0.0003474958086524015,-0.0006396860395222237
15420.0,0.009881302015855908,0.06634205951959773,0.0009620336933061413,0.0009155831414760852,0.0003411748777005557,-0.0006362671327907698
15421.0,0.010162684018723667,0.06639239160086623,0.0009713384754658331,0.0008840400306818269,0.0003347086958785038,-0.0006346740349192297
15422.0,0.010117852012626827,0.06650339526868504,0.00098028306166951,0.0008546775235224978,0.0003282871579169343,-0.0006284098335304194
15423.0,0.00989544892217964,0.06653213156147886,0.000988740479448462,0.0008262580967519154,0.00032206876050703864,-0.0006240834778773222
