tick,tick_dt,input_force,output_ang_vel,output_angle,output_position,output_speed
2569.0,0.009347554296255112,-0.06525841706433405,1.1074475175396585e-05,-3.116927478965345e-05,-0.0011991478392526583,-2.19109571082242e-05
2570.0,0.010216319002211094,-0.06623886426579503,2.8419473064299336e-05,-3.105613441847953e-05,-0.0011993716885801196,-1.117927879098541e-05
2571.0,0.010438649915158749,-0.06637871559443137,-4.259935401514676e-05,-3.0759473488388025e-05,-0.0011994883851577226,-3.8447569840307116e-05
2572.0,0.009293480776250362,-0.06535122333502648,2.0573991199325086e-05,-3.115536976600848e-05,-0.001199845696908927,-9.213860979756382e-06
2573.0,0.010780052281916142,-0.06609562575164582,-3.417505259809438e-05,-3.0933581065232073e-05,-0.001199945022812007,-3.382211453253095e-05
2574.0,0.00927666574716568,-0.06543323485892497,-8.791704822854928e-05,-3.12506116050764e-05,-0.0012002587792633878,-5.1668939896853754e-05
2575.0,0.011162121780216694,-0.06450342581184977,-5.725753576579964e-05,-3.223195240396065e-05,-0.0012008355142627712,-3.9851857028040015e-05
2576.0,0.009477365761995316,-0.0648802349418737,-0.00011787047188970591,-3.277460301304366e-05,-0.0012012132048881206,-5.994829683863978e-05
2577.0,0.009418868459761143,-0.06380981719877543,-5.764178825220734e-05,-3.388480948306278e-05,-0.0012017778500104305,-3.5187804660164075e-05
2578.0,0.009987249039113522,-0.06455826404901881,5.941928964123964e-06,-3.446049237739742e-05,-0.0012021292793787113,-2.154438739318835e-06
2579.0,0.01031055860221386,-0.06515520649322507,-6.030842478648155e-05,-3.4399227770602625e-05,-0.001202151492845588,-2.80034746978854e-05
2580.0,0.01119630504399538,-0.06418111272473043,-3.965036607188559e-05,-3.5074459291234924e-05,-0.0012024650282905973,-1.63846568982987e-05
2581.0,0.008854987099766731,-0.06429651435710138,-8.044600074054605e-05,-3.54255627713025e-05,-0.0012026101142160659,-3.177767908183393e-05
2582.0,0.010242282412946224,-0.06363914563205667,-0.00012776450083290368,-3.624951342987926e-05,-0.00120293559017965,-5.498107269519634e-05
2583.0,0.009349960833787918,-0.06303016552956606,-0.00014107203465513863,-3.744410650861537e-05,-0.0012034496610559497,-5.2956498143482104e-05
2584.0,0.010810754261910915,-0.062459167046632014,-7.107553311155426e-05,-3.896920160849986e-05,-0.0012040221607439502,-2.1993809101684107e-05
2585.0,0.009110075421631336,-0.06321711601633412,-0.0001436075756800077,-3.9616705075778776e-05,-0.0012042225260036755,-4.859947823502612e-05
2586.0,0.010263336822390556,-0.06201467308372692,-0.0001229551851487478,-4.1090597995229636e-05,-0.001204721318818194,-4.0753185521911263e-05
2587.0,0.010454445146024227,-0.06218261119108446,-0.00015736971752147784,-4.2376026233786474e-05,-0.0012051473707607586,-4.8531035615705724e-05
2588.0,0.009183130227029324,-0.061339528373464056,-6.897294790478898e-05,-4.382117284357702e-05,-0.0012055930375808703,-7.616895836388122e-06
2589.0,0.010879031382501125,-0.06227211989040026,-0.00013798823536230557,-4.4571531708376835e-05,-0.0012056759020297116,-3.769971645221567e-05
2590.0,0.010248744860291481,-0.061278649443669606,-0.0002015434036440664,-4.598573792632696e-05,-0.0012060622768049357,-5.81650532063769e-05
2591.0,0.009175981394946575,-0.060033564439059814,-9.768856258433744e-05,-4.783509644843912e-05,-0.0012065959982509936,-1.14397791577228e-05
2592.0,0.010790069587528706,-0.061160559054604526,-0.00015484064514671218,-4.888916283662977e-05,-0.0012067194342641713,-3.468491493265751e-05
2593.0,0.00920733343809843,-0.06022932231311216,-0.00020990769026283317,-5.0314832286265825e-05,-0.0012070387898412283,-5.1827709352674016e-05
2594.0,0.009940248914062977,-0.0591045406622514,-0.0001743651042007992,-5.240136697645442e-05,-0.0012075539701728397,-3.6441864320304895e-05
2595.0,0.011037696152925491,-0.059358974223310206,-0.00019449635114028599,-5.4325956016296034e-05,-0.0012079562043984533,-3.736848539019924e-05
2596.0,0.009247646667063236,-0.058604298754054214,-0.0001993663872213112,-5.612458954967446e-05,-0.0012083017749478253,-3.585955528500139e-05
2597.0,0.009984304197132587,-0.05821518542736252,-0.00021254685933347052,-5.811512420637536e-05,-0.0012086598076561646,-4.1595637638536004e-05
2598.0,0.010001303628087044,-0.057825839884479535,-0.00021725275550394443,-6.0240869881765706e-05,-0.0012090758182577914,-3.535787258942235e-05
2599.0,0.010409465059638023,-0.057235377955726925,-0.00014833182210783805,-6.250235484929409e-05,-0.001209443874797094,-1.1494470492749217e-06
2600.0,0.009729196317493916,-0.05774553011783101,-0.00019790135868441962,-6.394550426671283e-05,-0.001209455057993093,-1.817531789095859e-05
2601.0,0.009929397143423557,-0.05675602978912326,-0.0002001308757508239,-6.591054545231355e-05,-0.0012096355279426405,-1.6203679551013734e-05
2602.0,0.01040774304419756,-0.056397452951785054,-0.0001988893389521887,-6.799345618233835e-05,-0.0012098041716757778,-9.154817416453168e-06
2603.0,0.009103705175220966,-0.055940787685094834,-0.00023385932967276586,-6.980408608665366e-05,-0.0012098875144344703,-1.980144074422723e-05
2604.0,0.010941495187580585,-0.05510366868673845,-0.0002751839831923128,-7.236285681683905e-05,-0.0012101041718030805,-3.562435167140599e-05
2605.0,0.009250758215785027,-0.054189021110564145,-0.00033696725344551043,-7.490851731020778e-05,-0.0012104337240669868,-5.399867362354858e-05
2606.0,0.010241763666272163,-0.05278213715611649,-0.00029987799355445837,-7.835965628326954e-05,-0.0012109867657205313,-3.591277527295873e-05
2607.0,0.010534240864217281,-0.05282397642289948,-0.00033332779223676845,-8.15186432972504e-05,-0.001211365079545359,-4.0857750202786833e-05
2608.0,0.009200111031532288,-0.0516813948530894,-0.00027748330689511037,-8.45852959957242e-05,-0.0012117409753837232,-1.1366095589746784e-05
2609.0,0.010442945174872875,-0.05188865918285038,-0.00033763371395979173,-8.748303895657226e-05,-0.0012118596708968192,-3.431898730799986e-05
2610.0,0.010286855511367321,-0.050641189228148385,-0.00038472586335902716,-9.095622818784297e-05,-0.001212212705360553,-4.478379111706748e-05
2611.0,0.009070261381566525,-0.0492647136986891,-0.00029596978285449313,-9.44457923287582e-05,-0.0012126189060516423,-6.189566272518913e-07
2612.0,0.010838514193892479,-0.049845349160184925,-0.0003856686634241461,-9.76536650211899e-05,-0.001212625614621832,-3.532031860334159e-05
2613.0,0.01021491177380085,-0.04812438729108896,-0.0004512832302952729,-0.00010159323639198724,-0.0012129864085601877,-5.302192329473444e-05
2614.0,0.009217573329806328,-0.046418716475626114,-0.00036421362705286835,-0.0001057529726597458,-0.0012134751420262444,-9.596312034773543e-06
2615.0,0.010322021320462227,-0.04690259287591716,-0.0004253970654575847,-0.00010951239348338839,-0.0012135741953636652,-3.012034664709806e-05
2616.0,0.010253873653709888,-0.04543392049991428,-0.0004715386964133881,-0.00011387436124524941,-0.0012138830455925905,-3.8966823572371046e-05
2617.0,0.009527310729026794,-0.04391846523601316,-0.0003989437576852149,-0.00011836685692674,-0.0012142542946288876,1.6828569473828888e-07
2618.0,0.010526036843657494,-0.044092290237941284,-0.0004615290741685036,-0.00012256615361868175,-0.0012142525232474645,-1.9790885722191275e-05
2619.0,0.009471291676163673,-0.042504613068923135,-0.0005152051084896005,-0.00012693743009716143,-0.001214439968498669,-3.26360697812997e-05
2620.0,0.010476648807525635,-0.04090771589709176,-0.0005120892371022681,-0.00013233505308265012,-0.0012147818851402255,-2.4026472532566736e-05
2621.0,0.01025211438536644,-0.04006589629294475,-0.00056358101668828,-0.0001375850505169376,-0.0012150282072849062,-3.407572482196346e-05
2622.0,0.009040632285177708,-0.038330192270799486,-0.0005062743009665388,-0.00014268017925172293,-0.0012153362733828726,-4.5170910252612396e-07
2623.0,0.01026883628219366,-0.038185763546464864,-0.0005964060551314175,-0.00014787902716223035,-0.0012153409119096937,-3.1813235092679585e-05
2624.0,0.010206819511950016,-0.03609514329919201,-0.0006427885345988887,-0.00015396643612279083,-0.0012156656238583759,-3.783986396836375e-05
2625.0,0.0103904465213418,-0.03426693668168331,-0.0005815830007064154,-0.00016064529601607225,-0.001216058796941314,1.7537438844336828e-07
2626.0,0.009037205949425697,-0.03389351255331731,-0.0006190174636490586,-0.0001659011813701411,-0.0012160572120468475,-5.545079576992263e-06
2627.0,0.010385335423052311,-0.03239327659917289,-0.0006946541807335906,-0.00017232988536286368,-0.0012161147995582021,-2.8496275267394432e-05
2628.0,0.010620071552693844,-0.030275094757230895,-0.0007515810129524019,-0.00017970716246663233,-0.001216417432040527,-3.711024130875068e-05
2629.0,0.008932133205235004,-0.02808102699967154,-0.000711788761146428,-0.00018642038418884864,-0.0012167489056591752,-8.285471283671129e-06
2630.0,0.01024854090064764,-0.027412669963517895,-0.0007924617427786568,-0.00019371518042007912,-0.001216833819650507,-3.242444899256741e-05
2631.0,0.010117635130882263,-0.025090546519403636,-0.0008344075965294168,-0.00020173301918869664,-0.0012171618783947337,-3.330720468994835e-05
2632.0,0.010648127645254135,-0.022975868304970132,-0.0007925054566297817,-0.00021061789778471158,-0.001217516537761779,4.414167650525934e-07
2633.0,0.010077303275465965,-0.02193415213867556,-0.0008660352743118778,-0.00021860421561863152,-0.0012175120894711666,-1.5942923978281267e-05
2634.0,0.009900861419737339,-0.019450861726474637,-0.0008818902113669043,-0.00022717871085419763,-0.001217669938152101,-7.959340784134181e-06
2635.0,0.009940175339579582,-0.01769503280212969,-0.0009130885756543863,-0.00023594485418544357,-0.0012177490553950828,-4.800350837165061e-06
2636.0,0.00969427078962326,-0.01564228614081617,-0.000941519977364529,-0.0002447965820927486,-0.0012177955912959836,-1.1124712567781572e-07
2637.0,0.0096886046230793,-0.013602238939320128,-0.0009914493701730146,-0.0002539185968981641,-0.0012177966691253998,-5.041626308369194e-06
2638.0,0.009927378967404366,-0.011253324366488519,-0.0010230326820599952,-0.000263761090522866,-0.001217846719260375,1.9951427152615754e-08
2639.0,0.010184893384575844,-0.00899124200700457,-0.0010719782075467206,-0.0002741805693185837,-0.0012178465160572166,-1.4112655164573946e-06
2640.0,0.009861231781542301,-0.006390177207287968,-0.00112961383961619,-0.00028475159488796416,-0.0012178604328735797,-7.036336277409141e-06
2641.0,0.010839126072824001,-0.00367217983236192,-0.0011647968716701719,-0.00029699562170917084,-0.0012179367006095814,1.0625035272713082e-07
2642.0,0.009579475969076157,-0.0009472760812118813,-0.001227644265873077,-0.0003081537653501903,-0.0012179356827868807,-6.568274077626294e-06
2643.0,0.009900212287902832,0.0019541237230450217,-0.001249897919035531,-0.0003203077041963604,-0.0012180007100946143,6.23794861213256e-06
2644.0,0.009683605283498764,0.004499658264646607,-0.0013156831677538427,-0.000332411222288967,-0.0012179403042624757,4.886421256679618e-08
2645.0,0.009923305362462997,0.0076192159622978095,-0.0013688094458377275,-0.000345467148122841,-0.0012179398193679731,8.884772754969702e-07
2646.0,0.009540439583361149,0.010736176742111456,-0.0014264227336070858,-0.0003585261919419899,-0.001217931342904205,-7.280059965321457e-08
2647.0,0.010779607109725475,0.013918698496596646,-0.0014720567743614344,-0.00037390246858265484,-0.0012179321276660666,8.132356088672362e-06
2648.0,0.009558995254337788,0.017360448955660218,-0.0015153895774566721,-0.0003879738523028916,-0.0012178543905128085,1.6848125473951652e-05
2649.0,0.010126764886081219,0.020603890748161983,-0.0015624063382934845,-0.00040331984626461326,-0.0012176837735073625,2.3389659098199056e-05
2650.0,0.010091208852827549,0.024031657687402487,-0.001661409278009362,-0.0004190864149373143,-0.001217447743572406,1.1089066605787754e-05
2651.0,0.009653271175920963,0.02833632395655221,-0.0017517616330894766,-0.00043512444923212974,-0.0012173406978053726,2.0438668004185218e-07
2652.0,0.010018710978329182,0.032466446586790515,-0.0017872948469701856,-0.00045267484273697913,-0.0012173386501142976,1.637997978902085e-05
2653.0,0.009538774378597736,0.03616223637716424,-0.0018845854240641749,-0.0004697234450302581,-0.001217182405182764,6.1810160424626775e-06
2654.0,0.010508074425160885,0.04064081710499095,-0.0019337172332629343,-0.0004895268089268978,-0.0012171174546061667,2.0094294416845207e-05
2655.0,0.01024507824331522,0.04491921980859265,-0.0020143548327685216,-0.0005093378932821236,-0.001216911586987622,2.3940315360080377e-05
2656.0,0.009578199125826359,0.04975457262749708,-0.0021281909411388538,-0.0005286317849804512,-0.001216682281879968,7.671672655322059e-06
2657.0,0.009744474664330482,0.05476283476509459,-0.0021642992204400895,-0.0005493698876872364,-0.001216607525460145,2.9282869089972543e-05
2658.0,0.01067220140248537,0.059054239377309886,-0.0023206582582646967,-0.0005724677248630151,-0.0012162950127835742,4.7847752522604795e-06
2659.0,0.01001476589590311,0.06545184255195763,-0.002377969044909973,-0.0005957085740439303,-0.0012162470943795584,2.33230629896039e-05
2660.0,0.009773177094757557,0.07054123855929041,-0.002458296266265357,-0.0006189488866456869,-0.0012160191539545688,3.476946240223512e-05
2661.0,0.009674308821558952,0.07605072450505346,-0.002370981323819863,-0.0006427312039004232,-0.0012156827834377299,0.00015440270436624078
2662.0,0.01052298117429018,0.080694505356275,-0.0021120592408846476,-0.0006676809957355732,-0.0012140580066864245,0.000380579863463008
2663.0,0.009579883888363838,0.08444000882764266,-0.0017627875927671384,-0.000687914278028594,-0.0012104120957841995,0.000657127956039122
2664.0,0.00996422953903675,0.08695039638782526,-0.0013243893479178517,-0.0007054790982314918,-0.0012038643219937075,0.0009937886688073008
2665.0,0.010899403132498264,0.08890741822558387,-0.000775113444753487,-0.0007199141516388349,-0.0011930326186638679,0.0014039540670095247
2666.0,0.009726363234221935,0.09019088433677123,-0.00024680248861950663,-0.0007274531865502364,-0.0011793772514439701,0.0017945005086398033
2667.0,0.009232759475708008,0.09071551228163638,0.00026801597099315695,-0.0007297318545656665,-0.001162809059868663,0.002174732049976604
2668.0,0.010880994610488415,0.0908009626913159,0.0008809778354839187,-0.0007268155742297651,-0.0011391458121536113,0.002624873644847102
2669.0,0.009686363860964775,0.09036810048072715,0.0014164286741403396,-0.0007182821023618227,-0.0011137203309405654,0.0030176109383060687
2670.0,0.009959433227777481,0.0895359294559823,0.0019385515240953055,-0.0007041752755598126,-0.001083666636293095,0.003405367314416886
2671.0,0.01018215250223875,0.0885144764828274,0.0024465646596724304,-0.0006844366483080269,-0.0010489926669715632,0.003781968503599748
2672.0,0.00997476652264595,0.08709524404734026,0.002902079637232212,-0.0006600327370452376,-0.001011268414152155,0.004123644516107658
2673.0,0.009555144235491753,0.08555342722572877,0.003295916129734822,-0.0006323029475286002,-0.0009718663960248516,0.004422654348541022
2674.0,0.009723881259560585,0.08395442856905405,0.0036530144723895784,-0.0006002538504415884,-0.0009288610302875595,0.0046972186494711405
2675.0,0.009877082891762257,0.0822287791455007,0.0039687859517265126,-0.0005641727236929894,-0.0008824662123260014,0.0049435943345746
2676.0,0.0103163355961442,0.08039554184520493,0.004245629299241598,-0.0005232293959057161,-0.0008314664341193327,0.005164917526096346
2677.0,0.009875916875898838,0.07847024692614499,0.004458023268354726,-0.0004812999138605255,-0.0007804581379607322,0.005340568969916106
2678.0,0.010046413168311119,0.07664061699254227,0.004623065690288051,-0.0004365127701926892,-0.0007268045755350933,0.005484396374385351
2679.0,0.010154912248253822,0.07484266695368386,0.004742216760074793,-0.0003895659437899011,-0.0006711110116185686,0.005595324235908862
2680.0,0.010164191015064716,0.07304309832278241,0.0048120352573819926,-0.0003413651468056596,-0.0006142390672935698,0.0056718389837246246
2681.0,0.010382706299424171,0.07134464955242092,0.004837307721907312,-0.00029140319802578834,-0.0005553500289479326,0.005716915449991823
2682.0,0.009620790369808674,0.06970447988705467,0.0048194300918985794,-0.00024486447447906137,-0.0005003487838416409,0.005729023770288323
