tick,tick_dt,input_force,output_ang_vel,output_speed,output_position,output_angle
192.0,0.010322236455976963,-1.6491160558271724e-05,-1.2275117037351868e-07,2.240311581826908e-07,2.1103442881951933e-07,1.4765636862184603e-07
193.0,0.009826221503317356,6.2873274843919426e-06,6.34791186739279e-07,3.492209035190683e-07,2.1323580860346718e-07,1.464501884319644e-07
194.0,0.009396614506840706,-1.0854178508355024e-05,-5.081686287958567e-08,1.5110219462486935e-07,2.1651730281156648e-07,1.5241507650609333e-07
195.0,0.010489198379218578,1.3108574797227718e-06,-2.8428920689118284e-07,1.8372086748621044e-07,2.1810224370652202e-07,1.5188204835033981e-07
196.0,0.00954920519143343,9.411389686457245e-06,1.103135816279205e-06,3.6042377278129135e-07,2.19856631968096e-07,1.4916731238002604e-07
197.0,0.010716233402490616,-2.395930220354833e-05,-9.060940399084064e-07,-1.46560776302899e-07,2.2371901724102656e-07,1.60988773261921e-07
198.0,0.009954368695616722,1.469979876112552e-05,9.042980794794267e-07,1.415808015067856e-07,2.222600972373917e-07,1.5196917911577187e-07
199.0,0.009740222245454788,-2.6323781881816594e-05,-9.236717377721682e-07,-3.6384995663625395e-07,2.236391257097574e-07,1.6077724338603941e-07
200.0,0.010256366804242134,7.354700576445564e-06,-5.760014349720457e-07,-2.082718582993078e-07,2.1990734709278838e-07,1.513037272367363e-07
201.0,0.009516316466033459,3.828789149985909e-06,-6.39379686938874e-08,-1.3283589895690722e-07,2.179253661782433e-07,1.458223152966529e-07
202.0,0.01024544145911932,-7.737148533849944e-06,-8.374622487853789e-07,-2.860872448050064e-07,2.165644037518108e-07,1.4516724258138467e-07
203.0,0.009826906956732273,9.11921732878851e-06,2.356315073348956e-07,-1.0780609899440244e-07,2.1375305101560412e-07,1.3693757898279497e-07
204.0,0.01027760747820139,-1.4695768365193336e-05,-3.9299708780501657e-07,-2.109557725769865e-07,2.1264506224638354e-07,1.3935930712467997e-07
205.0,0.009903832338750362,-5.717546733531877e-07,-1.5470139365515116e-07,-2.199114945292779e-07,2.1055579164388952e-07,1.3546712985744192e-07
206.0,0.010373198427259922,-7.458949002117166e-06,8.197862541408513e-07,2.3893551258807017e-07,2.0827460607470204e-07,1.3386238160408337e-07
207.0,0.009494650177657604,-1.9003712872957575e-05,-1.6309969656758707e-08,-1.6432145085814956e-07,2.1054321518174507e-07,1.4164596530760306e-07
208.0,0.010373810306191444,-1.0186824668498256e-05,-9.957644813434251e-07,-3.699213551893719e-07,2.0883857562130447e-07,1.4147676877628412e-07
209.0,0.009555594064295292,1.0661349807346645e-05,3.8874590022118607e-07,-1.6940829580127833e-07,2.0530375731540083e-07,1.3196164760892282e-07
210.0,0.01039140298962593,-2.125958881323416e-05,-1.2343537667757278e-06,-6.056565866654623e-07,2.03543367443944e-07,1.3600126291868608e-07
211.0,0.009364446625113487,9.375534134577264e-06,-6.75084308243409e-08,-4.3174108465348956e-07,1.9787172866496685e-07,1.24442222953207e-07
212.0,0.010056313127279282,9.375534134577264e-06,-7.956465722509615e-07,-2.4152738938238744e-07,1.9353000512778017e-07,1.2376333703410615e-07
213.0,0.010797955095767975,1.0737361747535178e-05,6.69735595907979e-07,-1.467292341760522e-08,1.9092200322283108e-07,1.1517198107483855e-07
214.0,0.009528428316116333,-2.262827010071517e-05,4.72910064025749e-08,-4.3905134214683766e-07,1.9078219332385855e-07,1.2155350869119918e-07
215.0,0.00957489013671875,-2.0738910042322855e-05,-1.864583979698101e-06,-8.314915366584506e-07,1.8657832495842366e-07,1.220063148819587e-07
216.0,0.010342181660234928,2.0135253914655614e-05,-2.0142544439647888e-07,-2.211000882377985e-07,1.7797888843735408e-07,1.0272244864315714e-07
217.0,0.010475549846887589,-4.137176083826572e-06,2.840997623298493e-07,-3.048943666192639e-07,1.7566274344186778e-07,1.0061240635995035e-07
218.0,0.009222522377967834,-2.112368449314189e-05,-3.703776684231702e-07,-3.5394481356765596e-07,1.7285084832280528e-07,1.0323252277561273e-07
219.0,0.01027458906173706,-4.411436355628728e-06,-1.2626265671314914e-06,-4.033233798940786e-07,1.6921421081286448e-07,9.942704443492035e-08
220.0,0.010157478973269463,1.989192528269742e-05,1.112645942980918e-06,-1.0743990232067195e-08,1.651174620621624e-07,8.660194162819082e-08
221.0,0.010351662524044514,-3.341301723970684e-05,1.339747054668518e-06,4.072566197706851e-07,1.650062439011184e-07,9.811967693867656e-08
222.0,0.009237706661224365,-2.6215177086711562e-05,1.590161103266681e-07,-1.34124475086867e-07,1.687683610904018e-07,1.1049586722994366e-07
223.0,0.010716159828007221,-1.2877767442519999e-05,-1.0903431195251064e-06,-3.9649999948090834e-07,1.6733106177852335e-07,1.1219990928343226e-07
224.0,0.009500390850007534,1.3525912677635714e-05,1.1842879166408709e-06,-1.5015890548819876e-07,1.6356415681142694e-07,1.0184122348732727e-07
225.0,0.010515660978853703,-4.243644971932661e-05,-1.990074343186279e-06,-1.0372101842651746e-06,1.619851366683573e-07,1.1429479372007562e-07
226.0,0.009521686471998692,1.5818036726416887e-05,-1.2638712505941212e-07,-7.425199582943169e-07,1.5210914648822032e-07,9.534592976828715e-08
227.0,0.009870090521872044,-2.581859184053522e-05,-1.8476567849515128e-06,-1.0220229734123118e-06,1.4478040728555876e-07,9.409847740315159e-08
228.0,0.010486808605492115,1.3648440360292815e-05,-2.1107116455521404e-07,-3.5111228880892437e-07,1.340626479729679e-07,7.472245433072616e-08
229.0,0.009528983384370804,-7.771456465223214e-06,7.682555330256652e-08,-5.338952871573403e-07,1.3071690480685925e-07,7.271116071075974e-08
230.0,0.010255050845444202,-2.2690464120445555e-05,-1.6438232529655448e-06,-9.411236045606772e-07,1.252417814909177e-07,7.349901066610695e-08
231.0,0.009837685152888298,1.199481019512279e-05,-2.5106392149524355e-07,-6.786084342284446e-07,1.159833037792984e-07,5.732759505643526e-08
232.0,0.010527790524065495,-1.7457693297647088e-05,-2.7299908944305355e-07,-3.8306504650445484e-07,1.0883905633587726e-07,5.4684446682782914e-08
233.0,0.009687519632279873,-6.208042002110334e-06,-7.98029986419742e-08,-5.088232769162121e-07,1.0512810617742515e-07,5.20397626442088e-08
234.0,0.009527835063636303,-1.6262582870354556e-05,-1.0394920420451698e-06,-6.980277632852283e-07,1.0028012191842853e-07,5.127941283556448e-08
235.0,0.010433143004775047,4.496796456615621e-06,-3.5899529899225745e-07,-4.101590748679611e-07,9.299749844277047e-08,4.043424370858159e-08
236.0,0.010218977928161621,-3.9187333417899785e-06,2.652758763875746e-07,-4.976130357788855e-07,8.880609190965959e-08,3.676567867186593e-08
237.0,0.009597835130989552,-2.4980592742110062e-05,2.235187345248852e-06,7.106697147322287e-07,8.403008403322265e-08,3.9311752797662635e-08
238.0,0.010469754226505756,-3.88397420598383e-05,1.678976081444564e-07,5.569801995067484e-08,9.147062128269005e-08,6.271361495261398e-08
239.0,0.009679889306426048,-5.0288491337055635e-06,9.94235049899791e-07,-4.514843075207397e-08,9.200977195039969e-08,6.433884521426601e-08
240.0,0.009446150623261929,-3.2786324509929407e-05,-7.008099814626991e-07,-5.721101422754001e-07,9.158329307311169e-08,7.373053925054578e-08
241.0,0.010658159852027893,-3.912089621234851e-06,-5.139381952010187e-07,-4.989603146619615e-07,8.548565172377406e-08,6.626119444221963e-08
242.0,0.010312681086361408,-6.139886608273787e-06,3.581641793465741e-07,-6.350694068800341e-07,8.03400331239147e-08,6.096111373701136e-08
243.0,0.009465429000556469,-3.600674646452998e-05,2.7178060752045794e-06,8.475694340504623e-07,7.432882874266623e-08,6.435129134715893e-08
244.0,0.010527549311518669,-5.138522121128311e-05,-1.4392048948244065e-07,1.5221074060277146e-08,8.325165775456844e-08,9.296312882302016e-08
245.0,0.009628111496567726,-1.5183268491769272e-06,1.2931379314009958e-06,-2.0199478711741445e-08,8.339820795271831e-08,9.157744630364261e-08
246.0,0.010144663974642754,-4.4264439956092616e-05,-1.149322199423947e-06,-8.008730223450335e-07,8.319329102872475e-08,1.0469589609057034e-07
247.0,0.009727741591632366,-3.3595955395883533e-06,-3.9915433193222076e-07,-5.617070987863644e-07,7.540260521964264e-08,9.351558672904762e-08
248.0,0.010479419492185116,-1.5548158179866904e-05,-1.6608616684922125e-07,-4.1270674164695316e-07,6.951624089972207e-08,8.933268104260698e-08
249.0,0.009658556431531906,-1.6742814637272295e-05,-1.8336136548374522e-07,-6.647411873729956e-07,6.553008954585131e-08,8.772852842759695e-08
250.0,0.009512428194284439,-2.5415023299429582e-05,-1.1607668226248423e-06,-8.397515984815599e-07,5.920678673318231e-08,8.598431660482687e-08
251.0,0.01064814068377018,-3.5960101731406815e-06,-3.050511893790713e-07,-4.847580287004094e-07,5.026499357312977e-08,7.362430817646464e-08
252.0,0.009333132766187191,-1.4571048097094578e-05,5.2939154665714e-08,-8.077840445691357e-07,4.574068253179367e-08,7.077722492550645e-08
253.0,0.010596271604299545,-3.657201663752357e-05,-2.603895780573261e-06,-1.468967255746359e-06,3.7181183397919505e-08,7.133818258684638e-08
254.0,0.009539983235299587,1.5883048925226558e-05,-3.291301427137773e-07,-1.1888091781311e-06,2.3167260404895197e-08,4.6497060493710136e-08
255.0,0.010643789544701576,-3.7729338046289384e-05,-2.505816364318539e-06,-1.4536639423410161e-06,1.0513825704058121e-08,4.29938685218471e-08
256.0,0.009395076893270016,1.542484276836757e-05,-5.690185977576231e-07,-1.1742646857225789e-06,-3.143458811209756e-09,1.9451531098660115e-08
257.0,0.010679788887500763,-2.8556755132395327e-05,-2.670503737986544e-06,-1.5136846459792858e-06,-1.5684357752774328e-08,1.3374532601546985e-08
258.0,0.009296170435845852,2.0027815854245303e-05,-3.447162663594738e-07,-1.1891150492777792e-06,-2.9755828207920757e-08,-1.145092529633936e-08
259.0,0.010771122761070728,-3.345842311149987e-05,-3.0309930771719626e-06,-1.6667043404661444e-06,-4.256393238072839e-08,-1.5163906519035207e-08
260.0,0.009361965581774712,2.6766031842355217e-05,-2.3290720104386476e-07,-1.2148386739177416e-06,-5.816756105116695e-08,-4.353995938611654e-08
261.0,0.009609111584722996,-3.5457588531226164e-05,-2.755793857170671e-06,-1.5470699526717817e-06,-6.984108142627944e-08,-4.5777990669832554e-08
262.0,0.01023647841066122,2.5191338278209707e-05,-3.0737264568350285e-07,-3.276807613796068e-07,-8.567762959658681e-08,-7.398761499299294e-08
263.0,0.0104906614869833,8.813382346380504e-07,7.571441851201186e-07,-3.0296620025030496e-07,-8.911521754001722e-08,-7.721215736921703e-08
264.0,0.009303039871156216,-2.887972689794176e-05,-3.001188549499647e-07,-5.32716677599008e-07,-9.19337241805585e-08,-7.016841482683049e-08
265.0,0.010442809201776981,-7.571256920556979e-06,-1.2353699825704547e-06,-6.56364166823788e-07,-9.749678280332948e-08,-7.330249876692875e-08
266.0,0.010450254194438457,1.5096253123203095e-05,9.693471212726437e-07,-3.591395691179117e-07,-1.0435595519075888e-07,-8.6212429108969e-08
267.0,0.009450465440750122,-3.687155173872175e-05,4.786408758389871e-07,-1.011486737801355e-07,-1.077499912771136e-07,-7.705164763929126e-08
268.0,0.010412457399070263,-1.4585129046026889e-05,-5.282828621135879e-07,-3.100172468547337e-07,-1.0880319753382171e-07,-7.206781991016413e-08
269.0,0.009562112390995026,6.367114996794312e-06,9.378956799807713e-07,-2.0109585213502164e-07,-1.1176761729139352e-07,-7.711932001193078e-08
270.0,0.01040901243686676,-3.1735618453108434e-05,-1.0983505908772416e-06,-7.711018276700701e-07,-1.1386082651726928e-07,-6.735675221452732e-08
271.0,0.009575130417943,5.324454019670467e-06,-1.2813518976237682e-08,-6.8623148391532e-07,-1.2124422708272441e-07,-7.787360236680166e-08
272.0,0.010412958450615406,-2.2227699343320124e-05,-1.4187400389146158e-06,-9.061587338565023e-07,-1.283899270122388e-07,-7.800702900750739e-08
273.0,0.009596575051546097,1.0140662025904313e-05,-1.3952148738719963e-07,-7.421128893274613e-07,-1.3708594731030672e-07,-9.162207426958493e-08
274.0,0.010438661091029644,-1.9861637050944496e-05,-1.4265631749363768e-06,-8.974968687304729e-07,-1.4483261225328088e-07,-9.307849179133627e-08
275.0,0.009533779695630074,1.1523781687101629e-05,-1.2773689793408504e-07,-7.123809195044473e-07,-1.5338914967727503e-07,-1.0667903082307827e-07
276.0,0.01036060694605112,-1.8276706204109408e-05,-1.5547153866855913e-06,-9.330875638014544e-07,-1.6076984838012709e-07,-1.0800246261508118e-07
277.0,0.009506039321422577,1.4800881010832512e-05,-1.1005206920427798e-07,-6.781213416364821e-07,-1.6963981545195412e-07,-1.2278164821453512e-07
278.0,0.010351995937526226,-1.6571692706269472e-05,-1.4365510302273106e-06,-8.649442643417912e-07,-1.766597248257248e-07,-1.2392090678785416e-07
279.0,0.009599130600690842,1.4821629326048182e-05,-9.621163025495149e-09,-6.05752768223006e-07,-1.849624377814601e-07,-1.3771054774156308e-07
280.0,0.0103059783577919,-1.596875441245253e-05,-1.1783984789738387e-06,-7.364171128246552e-07,-1.9120531270093895e-07,-1.3780970323948062e-07
281.0,0.009525668807327747,1.2811578892741147e-05,-5.5116516874732454e-08,-5.198056003947682e-07,-1.9822017822175513e-07,-1.4903473687324418e-07
282.0,0.010083257220685482,-1.0954579436103732e-05,-1.0780266922385553e-06,-6.66630112217126e-07,-2.0346151179528842e-07,-1.4959049089000034e-07
283.0,0.010584252886474133,1.3125554653145035e-05,2.9990492977632355e-08,-3.984308152875415e-07,-2.1051729348473312e-07,-1.6100059801902243e-07
284.0,0.009314874187111855,-8.309150145376271e-06,-1.7652328811726648e-07,-5.586104747411678e-07,-2.1422862640140497e-07,-1.607212403501263e-07
285.0,0.01058623380959034,-8.377169374133772e-06,-1.80398148025405e-06,-7.434240299095854e-07,-2.2014220749550122e-07,-1.6258995715097336e-07
286.0,0.01021720003336668,3.195843353649804e-05,1.0791938960061764e-06,-1.1497200360774146e-07,-2.2773791951869902e-07,-1.810215967912179e-07
287.0,0.00933363288640976,-2.7049693061205754e-05,1.8739328413503284e-06,5.642261419948691e-07,-2.2881102599258866e-07,-1.70948797152642e-07
288.0,0.01021695975214243,-2.6715502157748222e-05,-3.4979483354511146e-07,1.2574999233390033e-07,-2.2304635020872048e-07,-1.5180290073434777e-07
289.0,0.010343550704419613,1.9882079320817442e-05,1.7096280125153716e-06,5.17548064210335e-07,-2.217456487869344e-07,-1.5542102133126563e-07
290.0,0.010221070609986782,-2.5081650775254397e-05,3.5025331549719496e-07,6.2345648329522835e-09,-2.1645575347857859e-07,-1.3794679269853465e-07
291.0,0.009185411967337132,-5.995319923104143e-06,1.2127695079224378e-06,4.2338935473780103e-07,-2.1639848643215086e-07,-1.3472957170276722e-07
292.0,0.010004682466387749,-1.624425018228398e-05,-4.066533831220609e-07,1.4133738975862507e-07,-2.1216261037835035e-07,-1.225961978710859e-07
293.0,0.010456827469170094,1.925752670635924e-05,1.6189832618607124e-06,5.256093950275545e-07,-2.1068466967870156e-07,-1.2684850213814763e-07
294.0,0.010330328717827797,-2.4914759061977247e-05,5.17256822585434e-07,1.1355131127162257e-08,-2.0525495185088833e-07,-1.101238728544654e-07
295.0,0.009779777377843857,-1.3302836406498214e-05,1.1915317804112671e-06,4.4693120606907085e-07,-2.0514390119636845e-07,-1.0506521628240897e-07
296.0,0.00935290940105915,-1.7645499785384527e-05,-3.180448509737424e-08,8.383539716291539e-08,-2.0096379411749834e-07,-9.392092749173968e-08
297.0,0.010354735888540745,3.5575719584410464e-06,-6.142025684596098e-08,1.5295846339315794e-07,-2.0009570072176542e-07,-9.425025453499403e-08
298.0,0.010249661281704903,7.009573814281537e-06,1.2088996282377193e-06,2.841300135712039e-07,-1.985279282818155e-07,-9.487979136350044e-08
299.0,0.009425983764231205,-2.487625090928543e-05,8.757593776615742e-07,3.3621039413397273e-07,-1.9584972338696255e-07,-8.348472309514656e-08
300.0,0.010421792045235634,-1.4533682859352855e-05,-4.118287002029428e-07,8.578009370393325e-08,-1.9234580857585158e-07,-7.435774097949265e-08
301.0,0.010500883683562279,1.2814340879509174e-05,1.304529633428997e-06,3.403621956841921e-07,-1.914450417895015e-07,-7.86823062578764e-08
302.0,0.009120653383433819,-2.7122099582974186e-05,-1.3253411500141585e-07,-1.1610733503029826e-07,-1.883407161778415e-07,-6.678414364295255e-08
303.0,0.010197755880653858,-3.2618970333738505e-06,-1.3472207923657675e-06,-1.8202001752456827e-07,-1.8952475043643377e-07,-6.813569419359549e-08
304.0,0.010051479563117027,2.963397645929335e-05,1.4706145151826055e-06,3.9313983591190193e-07,-1.9135432092266018e-07,-8.167725645506633e-08
305.0,0.009709147736430168,-2.9661098549297045e-05,1.141088296662674e-06,4.805520650861099e-07,-1.8753726817471562e-07,-6.739884286381979e-08
306.0,0.010211349464952946,-1.8419123109875895e-05,7.852473006922294e-08,1.3769053786278845e-07,-1.8263018310201653e-07,-5.574679149622933e-08
307.0,0.010322884656488895,-1.1591641088419966e-06,3.6097195224003105e-07,1.0933409725549031e-07,-1.8120881956136904e-07,-5.493618976504281e-08
308.0,0.010193275287747383,-1.038451540955221e-05,-8.683618512353573e-08,-1.0223189365534383e-07,-1.8009434700970648e-07,-5.125670328470458e-08
309.0,0.009422670118510723,-5.449977063730255e-06,1.0604499890772922e-06,4.608241631999496e-07,-1.8105764441921147e-07,-5.2074932011473584e-08
310.0,0.010303903371095657,-1.8242037712296304e-05,-3.824033912032072e-07,1.46354257581091e-07,-1.7630935677053318e-07,-4.114815779414172e-08
311.0,0.010414179414510727,1.114162937539966e-05,1.1457172350922205e-06,3.6650330319178893e-07,-1.7478519727400617e-07,-4.5130575318849257e-08
312.0,0.009202671237289906,-2.459378290421324e-05,-9.193223741838743e-08,-8.079862045918055e-08,-1.7141238786735136e-07,-3.458691627339876e-08
313.0,0.010615494102239609,-6.002912418807563e-06,-1.3490651475108123e-06,-2.0990965460026022e-07,-1.7227010514630488e-07,-3.556282239751934e-08
314.0,0.009231818839907646,2.5806546137362083e-05,1.2910170057217989e-06,2.4914902181584347e-07,-1.7420795305032208e-07,-4.801714744257244e-08
315.0,0.010389958508312702,-3.268131883679786e-05,-1.6728742283261625e-06,-4.319249708275155e-07,-1.7161930505126878e-07,-3.460353431959685e-08
316.0,0.01017944049090147,2.7065605767483056e-05,9.427863394036061e-07,1.0126710363417786e-07,-1.7601605958834181e-07,-5.163245797560574e-08
317.0,0.010075478814542294,-2.7626974313989344e-05,1.576976207205093e-06,7.059322287419571e-07,-1.7499574503106558e-07,-4.213343418630483e-08
318.0,0.010124367661774158,-2.5154325122761108e-05,3.3580013234035815e-07,1.1984280097068566e-07,-1.6784862760298635e-07,-2.616754727069032e-08
319.0,0.009294411167502403,-1.191713051479352e-05,-4.876816526221204e-07,-1.7814786275272365e-07,-1.6673475933529965e-07,-2.304648277061731e-08
320.0,0.010472975671291351,8.355820445731505e-07,-1.1298905605479296e-06,-1.734863242594586e-07,-1.6860049756780149e-07,-2.8153960853863936e-08
