tick,tick_dt,input_force,output_speed,output_ang_vel,output_angle,output_position
2859.0,0.010212463000016214,-0.08440790007811445,-0.004623396530520138,-0.003560792094531278,0.0006072953633907671,0.0009366552406905502
2860.0,0.010922226000047885,-0.08261248643087832,-0.004904047837251845,-0.003920300372610731,0.0005684035873951127,0.0008861574588963719
2861.0,0.00968132599996352,-0.08065664705323627,-0.0051164860217916604,-0.0041874687898903465,0.0005304498814700897,0.0008386797730645208
2862.0,0.009819008000022222,-0.07884183575818265,-0.005298028712752982,-0.004409898075894183,0.0004893330919223131,0.0007884409558845466
2863.0,0.010318720999975994,-0.07698712075258171,-0.00545263215885232,-0.0045891721717649684,0.00044382858403883005,0.0007337720757477867
2864.0,0.009544699000116452,-0.0751406334052099,-0.0055621639054742236,-0.004707478443163885,0.0004000263169996227,0.0006817283430331861
2865.0,0.009969948999923872,-0.07347815703117175,-0.005645364661067383,-0.0047885268396641095,0.00035309299700303775,0.0006262738525663907
2866.0,0.009957061000022804,-0.07176552804057684,-0.005696428251177784,-0.0048224847460177295,0.0003054133431602558,0.0005700626122687697
2867.0,0.010234424999907787,-0.07020750877331094,-0.005719092952156878,-0.004817904798904134,0.00025605798471393796,0.0005117629445647348
2868.0,0.010282166000024517,-0.06865806920366319,-0.005712152058015675,-0.0047720512195369375,0.0002065194877992909,0.00045295828146108756
2869.0,0.008968544000026668,-0.06723875690740824,-0.005682240713943586,-0.004699420418718903,0.00016372113646649297,0.0004017285943939311
2870.0,0.010657916999889494,-0.06612684549048928,-0.005625140395773753,-0.0045873369170168895,0.00011363510369620098,0.00034116774449132755
2871.0,0.00961867799992433,-0.0648444247792877,-0.005550830730620707,-0.004451674959087884,6.951098701424993e-05,0.0002870613303200129
2872.0,0.009830786000065928,-0.06395759483643484,-0.005459032457250246,-0.004298879488934455,2.57475231496047e-05,0.00023249230128469115
2873.0,0.01061325199998464,-0.06300264494420282,-0.005341735614803611,-0.004108556950380514,-1.987756818402185e-05,0.0001745542141397989
2874.0,0.010803654999790524,-0.062183561056660466,-0.005206560220795488,-0.0038971069990869503,-6.426500002292441e-05,0.00011684394545736677
2875.0,0.00886976800006778,-0.061462252218192626,-0.005084006220780514,-0.003710282676236306,-9.883143497626601e-05,7.066296422052911e-05
2876.0,0.010175518999858468,-0.0609871648552997,-0.0049352296714900165,-0.003489992953025677,-0.00013658548684315427,1.8930562325578344e-05
2877.0,0.010182518999954482,-0.0604721247236612,-0.004777472590641242,-0.003255779652980965,-0.00017212240639704547,-3.1322507573507865e-05
2878.0,0.010109464999914053,-0.06021288117749972,-0.00461676952911329,-0.003026350457937983,-0.00020503659684628886,-7.962019951664423e-05
2879.0,0.009081021999918448,-0.05990687664934427,-0.0044678843145268135,-0.0028156819987150577,-0.00023251895193428696,-0.00012154518517907515
2880.0,0.011093927000047188,-0.059763646977731316,-0.004284139796264154,-0.0025617461098954106,-0.00026375592248337876,-0.00017111156760909148
2881.0,0.01017664899995907,-0.059604190001147986,-0.004113498509557898,-0.0023259796616191893,-0.00028982591347079495,-0.00021470975458242795
2882.0,0.008843972000022404,-0.05966304860458892,-0.003966787426073253,-0.002131298150478637,-0.00031039681247077664,-0.0002510894202230919
2883.0,0.010593048000146155,-0.05963629432296987,-0.0037914764982620018,-0.0019008097002911077,-0.00033297375608141956,-0.0002931097898338621
2884.0,0.009810527000126967,-0.05969642746992546,-0.0036311155244453494,-0.0016897797380894396,-0.0003516217009682287,-0.0003303061723904083
2885.0,0.009836303999918528,-0.05992340424202968,-0.0034752376640790734,-0.0014940143329399314,-0.00036824288816497913,-0.0003660229285476764
2886.0,0.010560809000025984,-0.06002588838473698,-0.0033107626898626072,-0.0012884416410715244,-0.00038402088817845895,-0.00040272424974771196
2887.0,0.01031762799993885,-0.060257374966244254,-0.0031553540692398725,-0.0010984655552324803,-0.0003973145497306657,-0.00043688346757779126
2888.0,0.008794899000122314,-0.06051410654769308,-0.0030276609969662484,-0.0009469487125077129,-0.0004069754433440486,-0.0004646344879263809
2889.0,0.010511994999887975,-0.06072380244553561,-0.002879809033692073,-0.0007758599415236936,-0.00041692976347508005,-0.000496461245187846
2890.0,0.010189222999997583,-0.06096908667218115,-0.0027419248083466008,-0.0006156825207422646,-0.00042483517343603006,-0.0005258042616295421
2891.0,0.009986374999925829,-0.06135977157026069,-0.0026146170068578915,-0.00047769615131918727,-0.00043098360996906193,-0.000553186150987291
2892.0,0.009927691000029881,-0.06158651026649656,-0.002492779557323484,-0.0003470631933163181,-0.0004357260297512623,-0.0005791432607147992
2893.0,0.01014981599996645,-0.06188332142882348,-0.0023743485586533546,-0.0002240851105677617,-0.0004392486573037837,-0.0006044445145501104
2894.0,0.010522383000079572,-0.06218872998218698,-0.0022580617989063985,-0.00010754869885491133,-0.0004416065666617929,-0.0006294283194599479
2895.0,0.009063782000112042,-0.06250503494530993,-0.002163626836228211,-1.6869494819474898e-05,-0.0004425813646226095,-0.0006498948993480163
2896.0,0.0108075440000448,-0.06276881115473386,-0.002056646039005411,8.02445193078787e-05,-0.0004427636824301295,-0.0006732783915802305
2897.0,0.009763824999936332,-0.06302566010366362,-0.001965103826649376,0.00016431206460487666,-0.00044198018898640337,-0.0006933591235918915
2898.0,0.009622587000194471,-0.06338895609689683,-0.001881605974468429,0.0002309186971990342,-0.00044039908184956137,-0.0007122685061282403
2899.0,0.0097963420000724,-0.06356521125031639,-0.0018000454368421125,0.00029639647609020685,-0.00043813692331758845,-0.0007307013617635125
2900.0,0.01094430100010868,-0.0638323382400712,-0.0017145956847637808,0.0003604736413742852,-0.00043489307106788573,-0.0007504016008381847
2901.0,0.009076375000176995,-0.06410701387847356,-0.0016485904024089281,0.00040658217573435426,-0.0004316212771210934,-0.0007659639142467861
2902.0,0.010285369000030187,-0.06433162843650173,-0.001578115626874097,0.00044908027965435884,-0.00042743942941483046,-0.0007829202748654701
2903.0,0.010084429000016826,-0.06447751661230765,-0.0015119454286867799,0.0004921691927654842,-0.00042291071121934836,-0.000798834669858499
2904.0,0.010449866000044494,-0.06477783716617286,-0.0014492637837779944,0.0005233646010077181,-0.000417767609105599,-0.0008146342969876557
2905.0,0.008843565000006492,-0.06492623052799176,-0.0013987243697634857,0.0005479838798730999,-0.0004131392002378848,-0.0008274509554616517
2906.0,0.010027411999999458,-0.0650919603296095,-0.0013444409109391467,0.000569572777123829,-0.000407644340105039,-0.0008414765409917097
2907.0,0.010924912000064069,-0.06520626902522693,-0.00128768431015641,0.0005953241985959805,-0.00040142180763732903,-0.0008561644396330059
2908.0,0.00901989500016498,-0.06547579485599857,-0.0012453601633294817,0.0006063710967906748,-0.00039605204587493594,-0.0008677792169039766
2909.0,0.01086537700007284,-0.06556491802613994,-0.0011959812948151556,0.000616762805518106,-0.0003894635953063576,-0.0008813105245794237
2910.0,0.010031968000021152,-0.0656338054605832,-0.0011517432933235248,0.0006318806036030753,-0.0003832762505777967,-0.0008933085706576332
2911.0,0.009530717999950866,-0.06589040208078696,-0.00111413567496268,0.0006329545056938226,-0.00037725397473521705,-0.0009042855111946345
2912.0,0.010224110999843106,-0.06590224384955247,-0.0010738774732532636,0.0006381072711101487,-0.0003707825776111526,-0.0009156765580043381
2913.0,0.010838839999905758,-0.06601319168835723,-0.0010333415257990984,0.0006424655427925484,-0.0003638662349968132,-0.0009273161441164333
2914.0,0.009059930999910648,-0.06615805085583494,-0.0010018205671080186,0.0006416570491127825,-0.00035804554150929257,-0.0009366781470395155
2915.0,0.010511623999946096,-0.06621937378876908,-0.0009661968070134424,0.0006383893256549382,-0.00035130068387210405,-0.0009472089081563678
2916.0,0.00904220899997199,-0.06623735596839202,-0.0009358568451380729,0.0006415396985956308,-0.0003455282341661809,-0.0009559454616204889
2917.0,0.010067170000183978,-0.06641456626287019,-0.0009051518427223002,0.0006340792297327448,-0.00033906974495855193,-0.0009653668915763297
2918.0,0.009881581999934497,-0.06639173479546345,-0.0008745005346919374,0.0006340051653707761,-0.00033280403905549253,-0.000974311223732582
2919.0,0.010106576999987738,-0.06653462362765614,-0.0008456463921152102,0.000626889541537887,-0.0003263964170332828,-0.0009831494307229766
2920.0,0.009988893999889115,-0.06654936173700285,-0.0008172358307745416,0.0006224005544074076,-0.0003201344838532218,-0.0009915965028952042
2921.0,0.010534845999927711,-0.06661656285904133,-0.0007883947984662714,0.0006163059737183166,-0.00031357758986227014,-0.001000205956518037
2922.0,0.010042189000159851,-0.06666592104958412,-0.000761678079281992,0.00061110916462789,-0.00030738852879226325,-0.0010081231660909783
2923.0,0.009669103999840445,-0.06673495732046089,-0.0007370145842497629,0.0006038128305498263,-0.00030147965072422055,-0.0010154879106539546
2924.0,0.009667086000035852,-0.06675266588917268,-0.0007125096924707903,0.0005981011418659914,-0.0002956425401633703,-0.0010226126940231777
2925.0,0.010363738000023659,-0.06679975688355153,-0.0006869711453585259,0.0005920725749236517,-0.0002894439766315562,-0.0010299969577984224
2926.0,0.010643307000009372,-0.06685793458878428,-0.000661734572874817,0.0005858625428968678,-0.0002831423664503577,-0.0010373086025986212
2927.0,0.009307797000019491,-0.06692984369589217,-0.0006407556155481934,0.0005780560977731069,-0.00027768927683115844,-0.0010434678936708346
2928.0,0.010187427000118987,-0.06694310867802186,-0.0006178007245158636,0.0005694945479520061,-0.00027180037253312126,-0.001049995544729148
2929.0,0.010402978000001895,-0.06693567584248569,-0.0005941170606196265,0.0005667148458617797,-0.00026587593327965554,-0.0010564225120746717
2930.0,0.01019690799989803,-0.06706777865692626,-0.0005732268064778817,0.0005571395715252016,-0.0002600971941342266,-0.00106248066908298
2931.0,0.009475905000044804,-0.06706580108245376,-0.00055360954601584,0.0005501727337024312,-0.0002548177924826881,-0.0010679125118446433
2932.0,0.00916750300007152,-0.06709040926984676,-0.0005348962187491799,0.0005435719190179875,-0.0002497740822959135,-0.0010729877290186118
2933.0,0.011044929000036063,-0.06710998269690041,-0.0005125536156585209,0.0005372198004633366,-0.00024377036904394648,-0.0010788956197770843
2934.0,0.00940984999988359,-0.06716679157470612,-0.0004944888100648984,0.0005337512613789056,-0.0002387152113046191,-0.001083718672417329
2935.0,0.010036560000116879,-0.0672875031128252,-0.00047717849274490573,0.0005201199466047314,-0.00023335818474465162,-0.0010886816390289317
2936.0,0.009782695000012609,-0.06718492327702162,-0.0004583421496497116,0.0005177714995553636,-0.0002282700099435947,-0.0010933497306840209
2937.0,0.009871025999927951,-0.06730514495671294,-0.00044137694274824465,0.0005089856284195075,-0.00022315907400946203,-0.001097874037960076
2938.0,0.010527421000006143,-0.06730111723882902,-0.0004230320657811298,0.0005024742371105411,-0.0002178007680161372,-0.0011025205988560824
2939.0,0.009349220999865793,-0.06734931839404763,-0.0004074833391086294,0.0004966576296949174,-0.00021310302532665177,-0.0011064756191291
2940.0,0.011127964000024804,-0.06740101264011002,-0.0003897794255729278,0.00048617018595364654,-0.0002075762371030691,-0.0011110100790573108
2941.0,0.012125963000016782,-0.0673707814205654,-0.00036975806708832365,0.00048560841506864867,-0.0002016809554164839,-0.0011157365299499758
2942.0,0.017188398999905985,-0.06759882337510882,-0.0003482863100614185,0.00046525971013904185,-0.000193334124220572,-0.0011220920791405239
2943.0,0.009937005999972826,-0.06758506043491452,-0.0003356129036735212,0.0004603388996388479,-0.00018871083568937474,-0.0011255530022933125
2944.0,0.010492680999959703,-0.06772973394760316,-0.0003243059964994594,0.000429623862266312,-0.00018388064646359184,-0.001129074481431029
2945.0,0.009692752000091787,-0.06720460592866255,-0.0003045426225863445,0.00044701643806656024,-0.0001797164089133229,-0.001132217899027241
2946.0,0.009325555999794233,-0.06766617707224139,-0.00029347011186374515,0.0004366595138414152,-0.00017554773208730464,-0.0011350579283084942
2947.0,0.010402441999985967,-0.06762186157278188,-0.00028011055373587353,0.00043030766871121916,-0.00017100540682082725,-0.001138110734125886
2948.0,0.010825543999999354,-0.06766719077550874,-0.00026707400030080697,0.0004256992346142022,-0.0001663470922196568,-0.001141143083250218
2949.0,0.009305443999892304,-0.06778730928297291,-0.000257798192594406,0.0004144567725186707,-0.00016238577183115733,-0.0011436283254038443
2950.0,0.010153520000130811,-0.06773751704750645,-0.0002464753164556317,0.00040389570760110047,-0.00015817757670219936,-0.001146245884508349
2951.0,0.009397145999855638,-0.06767012964011981,-0.0002348559813117031,0.0004044896996383774,-0.00015438210976915682,-0.0011485620490424434
2952.0,0.009945560999994996,-0.06784897640888074,-0.00022568427363619183,0.0003926415722140037,-0.0001503592327875337,-0.0011508978235307927
2953.0,0.009887118000051487,-0.06778412681245612,-0.00021530116836027322,0.00038842748439696666,-0.0001464771392313281,-0.0011531291905749897
2954.0,0.010501957999849765,-0.06787387451286217,-0.00020587148169357678,0.00037859603616877395,-0.00014239789010420386,-0.001155390274402428
2955.0,0.010190630999886707,-0.06786049793955609,-0.00019638189509170497,0.00037279706421739113,-0.00013853975760158812,-0.0011574882347057671
2956.0,0.009970264000003226,-0.06792621422970674,-0.00018816478510658242,0.0003630894794027185,-0.00013482287245291456,-0.0011594462140446524
2957.0,0.009764435999841226,-0.0679000316777841,-0.00017952754794265077,0.0003567056952831516,-0.00013127750846907106,-0.0011612835370462494
2958.0,0.009825601000102324,-0.06792766972311821,-0.00017124203317596265,0.00035011021599745223,-0.00012777266063275473,-0.0011630475031008606
2959.0,0.009766379999973651,-0.0679529097321729,-0.0001633758108766875,0.0003437143489185612,-0.00012435335122145075,-0.0011647199178688253
2960.0,0.010941800999944462,-0.06798373718718378,-0.00015506344646573316,0.0003360148997938151,-0.00012059249721475838,-0.0011665075434796426
2961.0,0.010452403000044796,-0.06800771751820339,-0.00014760665962613046,0.000332118604719908,-0.00011708033406809376,-0.0011681283291126783
2962.0,0.009309667000025001,-0.06813384361286942,-0.00014294505748756411,0.0003187454240444194,-0.00011398842045363848,-0.0011695024979607837
2963.0,0.010236222999992606,-0.06802274418290427,-0.00013549236734120042,0.00031009434603349864,-0.0001107256712128926,-0.0011709657154459732
2964.0,0.009768231999942145,-0.06797265951371319,-0.0001275856629990141,0.0003124054345593431,-0.00010769659769896704,-0.0011722892363243834
2965.0,0.00981871199996931,-0.06818801038509804,-0.00012338890768637153,0.00029906119483517397,-0.00010462917870980359,-0.0011735419632046959
2966.0,0.010215538000011293,-0.06808472372941254,-0.00011695459303841089,0.00029347891454558153,-0.00010157410770963609,-0.001174802447279946
2967.0,0.00998376500001541,-0.06812420943292197,-0.00011134922133405611,0.0002877230764308866,-9.86440831943534e-05,-0.0011759700944525139
2968.0,0.01021318500011148,-0.06816856119513368,-0.00010633308682345824,0.00027905006549986164,-9.570551418596353e-05,-0.001177107324649617
2969.0,0.009097930000052656,-0.06814901719134647,-0.00010147498010450522,0.0002739651051663052,-9.316673622353569e-05,-0.0011780747356302263
2970.0,0.010116613000036523,-0.06818202831158543,-9.648502950165306e-05,0.00026358651111632093,-9.039513727905388e-05,-0.00117910131873313
2971.0,0.009994078999852718,-0.06808788019376881,-9.000129498892045e-05,0.0002712056258695411,-8.776083286366181e-05,-0.0011800655977402728
2972.0,0.010381109000036304,-0.0684411856262074,-8.99530698853919e-05,0.00024938738358811294,-8.494541770008704e-05,-0.0011809999109936972
2973.0,0.009601308999890534,-0.06819459553599816,-8.5320972056307e-05,0.0002453620933336841,-8.255097236958333e-05,-0.0011818635782131555
2974.0,0.01085994999994,-0.06824343956339561,-8.088208356146168e-05,0.0002355018778942317,-7.988635230409891e-05,-0.0011827901597036333
2975.0,0.009097059999930934,-0.06816586388762452,-7.606090473366438e-05,0.00024440401063951465,-7.774397759079868e-05,-0.0011835259488707113
2976.0,0.010185723999939,-0.0685451814285521,-7.747288953117386e-05,0.00021319561734246326,-7.525454579394642e-05,-0.001184300684253514
2977.0,0.010673788000076456,-0.06803166436984384,-6.886156181357987e-05,0.00021719454477509692,-7.297894097188754e-05,-0.001185127613452123
2978.0,0.009419220000154382,-0.06815258416790425,-6.292089396653269e-05,0.0002214627125705463,-7.093313777181752e-05,-0.0011857762356523994
2979.0,0.0100646890000462,-0.06834062527192958,-6.019516707560272e-05,0.00020870584255379166,-6.870418444468835e-05,-0.0011864095148817774
2980.0,0.010218112000075052,-0.06817274892573481,-5.448940249983999e-05,0.00021935055733625619,-6.657160477040367e-05,-0.0011870245958408192
2981.0,0.010252961999867694,-0.06856240653724134,-5.6135869321206604e-05,0.00019884277295695923,-6.432261184138524e-05,-0.0011875832736140456
2982.0,0.00894200700008696,-0.06832651527890624,-5.343804591522174e-05,0.0001940050744922246,-6.25445583736874e-05,-0.0011880852409504718
2983.0,0.010799378000001525,-0.06832811402301299,-4.980016256206567e-05,0.00017395641883401528,-6.0449424240327415e-05,-0.0011886623386078918
2984.0,0.010459681000156706,-0.06789683561346435,-6.419581624705376e-05,0.00011260891678151785,-5.8629895591393964e-05,-0.001189183232422047
2985.0,0.009430924000071172,-0.06688670074592828,-3.144589763862814e-05,0.00020050174212485038,-5.756788945549713e-05,-0.0011897886582861955
2986.0,0.009946727999931682,-0.06840687472407468,-3.0108574333729518e-05,0.00018087490885381033,-5.5573553163068795e-05,-0.0011901014420767205
2987.0,0.010416774999839618,-0.06804407825719669,-2.8089958773960623e-05,0.00016951953821918518,-5.3689419934422156e-05,-0.0011904150763211209
2988.0,0.00902894999990167,-0.06788322334403804,-1.8366370978504718e-05,0.0001845165535833958,-5.2158836499834716e-05,-0.0011906686991543902
2989.0,0.010193909000008716,-0.06816127773987618,-4.0411498821402895e-05,0.00013449817526574166,-5.027789154361035e-05,-0.0011908559242688054
2990.0,0.011197019000064756,-0.06774473193443153,-5.1433416336856944e-05,9.083103936171968e-05,-4.8771912919685795e-05,-0.0011913084125889297
2991.0,0.00926770499995655,-0.06708348558186267,-3.3056724642907044e-05,0.00012620013014698355,-4.793011764204194e-05,-0.0011917850823186795
2992.0,0.010030005000089659,-0.06756933772872667,-4.8943847245852674e-05,9.315816424321803e-05,-4.666432970565573e-05,-0.0011921166414321344
2993.0,0.010093744000187144,-0.06735684387292436,-3.723708867412394e-05,0.00010156312529868312,-4.5724015044257294e-05,-0.0011926106680966184
2994.0,0.009873044999949343,-0.06731587928799497,-1.3439496892439346e-05,0.0001589833775237514,-4.4721277737847905e-05,-0.001192978311548765
2995.0,0.009477627000023858,-0.06825696317084662,-8.53338524258231e-06,0.0001591188755417109,-4.321449258647381e-05,-0.0011931056860873795
2996.0,0.010753711999996085,-0.06826896956607215,-1.2370187528943768e-05,0.0001412495455529787,-4.1503374025135034e-05,-0.0011931974516546633
2997.0,0.009625049000078434,-0.06809836022989608,-4.5874424891259575e-05,5.442755686080981e-05,-4.01438402279488e-05,-0.0011933165153157695
2998.0,0.010237908000135576,-0.06696511216411617,-2.8424287238013764e-05,9.495981741930427e-05,-3.958661590813568e-05,-0.0011937861734573653
2999.0,0.010118187999978545,-0.06696511216411617,-3.000251733381615e-05,7.836655356291728e-05,-3.862579462304352e-05,-0.001194073775739405
3000.0,0.020185987999866484,-0.06696511216411617,-5.918636421632546e-06,0.00012363321024505577,-3.704388831323158e-05,-0.001194679406194271
3001.0,0.10883909900007893,-0.06796771809403944,-0.0008490684630506181,-0.0018585094666737825,-2.358776110367238e-05,-0.0011953235852497105
3002.0,0.05827495500011537,-0.0427288359434837,-0.0005559960023224516,-0.001314490830969399,-0.00013189231664137546,-0.0012448030117260024
3003.0,0.03026180699998804,-0.03787302324896541,-0.0003403932781678106,-0.0008245445471773933,-0.0001716711844714253,-0.0012616284554410493
3004.0,0.025838819999989937,-0.04050547100991277,-0.0004296419653506811,-0.0010952425934645583,-0.0001929764426079152,-0.001270423816084834
3005.0,0.015257011999892711,-0.033876975752178136,-0.00014406532579032348,-0.000546018582256667,-0.00020968657199919757,-0.0012769788687058469
3006.0,0.011293756999975813,-0.03783545061369514,-0.00015828018342047652,-0.0006157789611884708,-0.00021585317318467567,-0.0012786059074874451
3007.0,0.010068597000099544,-0.03569203597609007,-9.983987296871075e-05,-0.0005293259677395568,-0.00022205320338602232,-0.0012801995668674077
3008.0,0.009692621999874973,-0.03543550249939129,-4.510579543496217e-05,-0.00044986219053015153,-0.00022718375990603986,-0.001281167277016609
3009.0,0.009964339999896765,-0.035201618158532066,-1.2543670843925882e-05,-0.0004189405785167281,-0.00023166633972558062,-0.0012816167264982888
3010.0,0.010554864999903657,-0.03441194288742305,-9.640596480421754e-06,-0.0004552541039792515,-0.00023608820097480623,-0.0012817491232506497
3011.0,0.008706789999905595,-0.03273818743499296,-1.9214961399329527e-05,-0.0005111393228148541,-0.00024005200285474876,-0.0012818330618996785
3012.0,0.010356332000128532,-0.031001097203345197,-3.695954022169595e-05,-0.0005847865718580005,-0.00024534553138014025,-0.0012820320584192996
3013.0,0.010421997000094052,-0.028894509585513574,-4.10172684835497e-05,-0.0006444239410595928,-0.0002514401752777396,-0.0012824172506366149
3014.0,0.010727028000019345,-0.026613534625892114,-2.762580608324031e-06,-0.0006007532166452031,-0.0002583529289373687,-0.0012828572440241222
3015.0,0.009047653999914473,-0.025698374021119977,-1.1516749996739851e-05,-0.0006595317209397225,-0.00026378833618091014,-0.0012828822388976132
3016.0,0.010377943000094092,-0.02366994504623441,-3.1398559212975005e-05,-0.0007437130592102522,-0.00027063291878757654,-0.0012830017590726257
3017.0,0.010229186000060508,-0.021147233084410383,-3.0424723353583912e-05,-0.0007941506287591968,-0.00027824049800091223,-0.0012833229407749492
3018.0,0.009013246999984403,-0.018767470718836814,4.364214470145725e-07,-0.0007643009323723809,-0.00028539837377311177,-0.0012835971663214412
3019.0,0.010737880000078803,-0.01768126980298414,-2.4060138725363157e-05,-0.0008664597195567386,-0.00029360534546887476,-0.0012835924800803137
3020.0,0.010207853000110845,-0.014636362421921803,-2.9255287114647145e-05,-0.0009332311423322989,-0.0003024500389166272,-0.0012838380824395845
3021.0,0.00922674299999926,-0.011855988535194241,-2.6762728904818853e-06,-0.0009176732647969504,-0.0003110607228265231,-0.0012841080134551824
3022.0,0.009804137999935847,-0.010338484927505782,-1.7116702136813165e-05,-0.0009984794030418374,-0.00032005771815344405,-0.0012841342520039261
3023.0,0.01053869800011853,-0.007455913804381861,-1.0499262175785367e-05,-0.0010430149343691082,-0.0003305803910414406,-0.001284314639758504
3024.0,0.00988447100007761,-0.0046890571071012965,-1.0817081004131718e-05,-0.001097944149481074,-0.00034089004191285995,-0.0012844184194110027
3025.0,0.010311331999901086,-0.0018932629091709327,-3.545553292290577e-06,-0.001138958943067176,-0.00035221130855550835,-0.0012845299579245062
3026.0,0.00909457900002053,0.0008938900954775161,-6.868969398156887e-07,-0.001186221668431331,-0.0003625696606410127,-0.0012845622032390217
3027.0,0.01009813300015594,0.003592564312044924,1.0027095353580132e-05,-0.0012229884843868517,-0.00037454828481649915,-0.0012845691396156773
3028.0,0.009898414999952365,0.0064653116176354025,1.1608940840409918e-05,-0.0012829317011906244,-0.000386653932375123,-0.0012844698872646234
3029.0,0.010205335000136984,0.009699722164367791,8.082523662588767e-07,-0.0013710681578192048,-0.000399746680168069,-0.0012843514141343503
3030.0,0.010333369000136372,0.013420287504251623,2.895532731911294e-06,-0.001435827413699716,-0.00041391443336715204,-0.0012843430621644046
3031.0,0.009944507000000158,0.01705171929667522,3.698300564572445e-06,-0.0015027466510455173,-0.000428193029133481,-0.0012843142675188833
3032.0,0.00986304499997459,0.020713488081003484,8.471174159931283e-06,-0.00156121211652934,-0.00044301468697630406,-0.0012842777910139914
3033.0,0.01064165899992986,0.0243390138101076,4.89006834185122e-06,-0.0016482983035469689,-0.00045962857394696803,-0.0012841876436672523
3034.0,0.009423424000033265,0.02870647567059044,1.3953601100751263e-05,-0.0017026635017829085,-0.00047516118773982665,-0.001284141562479878
3035.0,0.010043374000133554,0.032453515277234335,2.9740165106898998e-05,-0.001742580055739895,-0.0004922616740846094,-0.0012840014212453744
3036.0,0.010471274000110498,0.03621680693592937,1.6291408285219425e-05,-0.0018635395903815262,-0.0005105087073153898,-0.0012836900038277316
3037.0,0.008793381000032241,0.04141429356104912,9.693644599280444e-06,-0.0019519435306486357,-0.0005268955209422585,-0.0012835467472676527
3038.0,0.010507476999919163,0.045686742757271644,4.487268525421107e-05,-0.0019611674080727984,-0.0005474055226956901,-0.0012834448915199804
3039.0,0.010211576000074274,0.049665480169293695,4.462371135379356e-05,-0.002064944167173002,-0.0005674321327320941,-0.0012829866706841795
3040.0,0.010261389000106647,0.05506284737461017,9.121951085879127e-06,-0.0022343206354391407,-0.0005886213280949575,-0.0012825287694233497
3041.0,0.009974857000088377,0.06122095267782081,1.4977584405382203e-07,-0.0023533467859580518,-0.0006109083569258095,-0.0012824377792657062
3042.0,0.010260556000048382,0.06699080696345178,1.3243030754811507e-05,-0.002427885841135616,-0.000635055003410666,-0.0012824362424822709
3043.0,0.010381924000057552,0.07248669998417605,6.799938493921563e-05,-0.0024567949792754008,-0.0006602611296941518,-0.001282298754343444
3044.0,0.009019913000201996,0.07830387557953272,0.00021839293808235862,-0.0023091314848382107,-0.000682421206666549,-0.001281685405807225
3045.0,0.010079744999984541,0.08213764543439478,0.0004623655165611988,-0.002025274824851585,-0.0007056966632051538,-0.0012794840606815574
3046.0,0.00983558300004006,0.08564032058061662,0.0007683551198365509,-0.0016335365509534024,-0.0007256164218428731,-0.0012749364262670633
3047.0,0.009485626000014236,0.08800193921776428,0.001107326270407914,-0.0011909557383671414,-0.0007411115386225703,-0.0012676480969650975
3048.0,0.010213389999989886,0.08971872663165692,0.0015067359293103424,-0.0006584948385606846,-0.0007532752340512398,-0.0012563385419081872
3049.0,0.01092969000001176,0.09085779781278755,0.0019586487702775977,-4.846705932799607e-05,-0.0007604723785033159,-0.0012398703852889456
3050.0,0.008857324000018707,0.09135979675733155,0.0023336771513564913,0.0004592085818928747,-0.0007609016669511121,-0.0012225219985283588
3051.0,0.010434515000042666,0.09128922001210278,0.0027741532444635676,0.00105350120924325,-0.0007561100481152025,-0.0011981712092872727
3052.0,0.01022592699996494,0.09086416384518868,0.003197763559579079,0.0016309265439390507,-0.0007453370216551063,-0.0011698029207226723
3053.0,0.010205056999893714,0.08983823649558562,0.0036001970447154218,0.0021708578302684304,-0.0007286933233115686,-0.0011371695613249847
3054.0,0.009928431999924214,0.08868013826068673,0.003969721406159227,0.0026653228911145167,-0.0007071401089622455,-0.0011014252497801996
3055.0,0.010199407999834875,0.08724332485918643,0.00432123947749007,0.0031312063510979212,-0.0006799553933444691,-0.0010609364415131034
3056.0,0.010510439999961818,0.08558688882771412,0.004650196552962078,0.003562903544171309,-0.000647045036863755,-0.0010155183132594776
3057.0,0.008849286999975448,0.08370759224284227,0.0048951455760188126,0.003877784248568401,-0.0006155158808481534,-0.0009743673893560196
3058.0,0.009876137999981438,0.08208698816177024,0.00513809105425768,0.004183423856263306,-0.0005772183484751375,-0.0009260222561172592
3059.0,0.010839543999964008,0.0802722324003882,0.005367620102710415,0.004470689884619204,-0.0005318719415146723,-0.0008703276920588117
3060.0,0.009490571000014825,0.07808996192416251,0.005528863456219394,0.004660397077715522,-0.0004894425417456456,-0.0008193859123729316
3061.0,0.010650510999994367,0.0763323897971584,0.005674581364419605,0.004822579843648143,-0.00043980693140509487,-0.000760500691315
3062.0,0.009711826000057044,0.07441143479485635,0.00577219671899439,0.004923855253341964,-0.0003929708750922018,-0.0007053901444805905
3063.0,0.009248945999843272,0.07262697319179479,0.005833854547613597,0.004971704806037515,-0.00034743040374299734,-0.0006520034087261389
3064.0,0.010199334999924758,0.07114185585102034,0.005873760283965944,0.004988750994668085,-0.00029672232090548477,-0.0005925019718541933
3065.0,0.010316129000102592,0.06949934487575124,0.005882489959983319,0.004963719949070736,-0.0002452577220950987,-0.0005319075030491214
3066.0,0.010274129999970683,0.06791912139099432,0.0058608524874759725,0.004895201093722603,-0.00019425981805489808,-0.0004714700364767305
