tick,tick_dt,input_force,output_position,output_ang_vel,output_speed,output_angle
17302.0,0.010043682999992143,-0.05105232132895027,0.0013264772563998674,-0.01343647810739182,-0.011879616385362078,0.0006900058617358236
17303.0,0.01031171799996855,-0.046895939503018125,0.001203978002286208,-0.012584349177025604,-0.011412324308264225,0.000551452688579648
17304.0,0.004790065999998205,-0.046895939503018125,0.0011493122156362385,-0.012191879532636276,-0.011196473732555381,0.0004911728254546722
17305.0,0.010820824999996148,-0.04479983264446086,0.001028157132759203,-0.010819980851515537,-0.010394924956774038,0.00035924663061098023
17306.0,0.008647030000020095,-0.04479983264446086,0.0009382719048100203,-0.010528923202373346,-0.010250520502922234,0.0002656859315882824
17307.0,0.010554290000015953,-0.04408517269758644,0.0008300849387710696,-0.009649571633546827,-0.009729478849451884,0.00015456062272253747
17308.0,0.010360790999982328,-0.04408517269758644,0.0007292798418731501,-0.008807172449633839,-0.009222055503857471,5.4583427788000745e-05
17309.0,0.009173783999983698,-0.043670794238504784,0.0006446786966449008,-0.00806599805643096,-0.008768036680925805,-2.6211669915547403e-05
17310.0,0.010624548000009781,-0.043670794238504784,0.0005515222700625582,-0.007227583529360199,-0.008245734403000877,-0.00011190925343408374
17311.0,0.009916498999984924,-0.04452177161698623,0.0004697534531010587,-0.006485442560431708,-0.007777865241678026,-0.00018358157827529165
17312.0,0.010097015999974701,-0.04452177161698623,0.00039122022331018855,-0.005748544054377858,-0.007303886856375722,-0.0002490651955748875
17313.0,0.009811555999988286,-0.04618400942464915,0.00031955772840127977,-0.005096016885585736,-0.006877951932801911,-0.0003054673574828155
17314.0,0.0049341760000061186,-0.04618400942464915,0.00028562070304525287,-0.004771203442078202,-0.006664209728394321,-0.00033061200169529856
17315.0,0.01027899600001092,-0.0477130048204128,0.0002171193179038538,-0.004052818209238756,-0.006184656660504709,-0.0003796551827916587
17316.0,0.010417883999991773,-0.0477130048204128,0.00015268828223493922,-0.0035351340592075344,-0.0058364200816446886,-0.0004218769727685625
17317.0,0.00932444900001883,-0.05033742034503194,9.826688084095758e-05,-0.0030811920109793706,-0.005513737456108032,-0.0004548401500118727
17318.0,0.004792140000006384,-0.05033742034503194,7.184427902800884e-05,-0.0028462618201836663,-0.005348281955112451,-0.00046960565349538704
17319.0,0.010528437999994367,-0.05158798576139306,1.5535224057118744e-05,-0.002122726599351019,-0.004845395557573644,-0.0004995723446009419
17320.0,0.010064832000011847,-0.05158798576139306,-3.3232868203463715e-05,-0.001928033932461527,-0.00469196430878498,-0.0005209372312053663
17321.0,0.009938073000000713,-0.054352211227760475,-7.986195201756674e-05,-0.0015917461716276548,-0.004430734173930116,-0.0005400981731726475
17322.0,0.00943396700000676,-0.054352211227760475,-0.00012166135200022567,-0.0012707554452872803,-0.004183467155969222,-0.0005551146540281698
17323.0,0.010909453000010672,-0.055990867950965195,-0.00016730069031536021,-0.0009605602961606693,-0.003933696129250513,-0.000568977900833039
17324.0,0.008882360999962202,-0.055990867950965195,-0.00020224119939951725,-0.0007079228538268177,-0.0037306869539424086,-0.0005775099441457688
17325.0,0.010064962000001287,-0.05785837548112018,-0.00023979042182484814,-0.0004889274269641957,-0.0035381698731243687,-0.0005846351607684681
17326.0,0.004775214999995114,-0.05785837548112018,-0.0002566859436755224,-0.00038205111496257424,-0.00344698440143789,-0.0005869698943516165
17327.0,0.010669140999993942,-0.059021303028474574,-0.000293462306279243,-1.2966271666209421e-05,-0.0031557199206775693,-0.0005910460515663571
17328.0,0.009802464000017608,-0.059021303028474574,-0.0003243961371958233,-5.211480591162137e-06,-0.0031036922879952265,-0.0005911731529775796
17329.0,0.00992511099997273,-0.0608855699142196,-0.00035520062766393527,0.00010662566019499235,-0.0029737151677151938,-0.0005912248775009211
17330.0,0.010086109000042143,-0.0608855699142196,-0.00038519384298058934,0.00022695229956321887,-0.0028418058356314718,-0.0005901494394699929
17331.0,0.010165497999992112,-0.061731245109145405,-0.000414082214519067,0.00032127273993748866,-0.002725889034701182,-0.0005878423563226894
17332.0,0.003955611000037607,-0.061731245109145405,-0.00042486477116961287,0.00035797372004834276,-0.0026807601966056522,-0.0005865715263385805
17333.0,0.007263617000035083,-0.06239145058860692,-0.0004443367865066951,0.0006622245388593852,-0.0024466189650029016,-0.0005839713423400715
17334.0,0.008935509000025377,-0.06239145058860692,-0.0004661985722881113,0.06059781159426701,-0.0034916405747067126,-0.0005780540290130558
17335.0,0.009414152999966063,-1.840454171247598,-0.0004990694108792897,-0.05398481299916134,-0.035683884126817014,-7.576959201508718e-06
17336.0,0.004938602000038372,-1.840454171247598,-0.0006752979123971257,-0.08263839570699849,-0.0530948257593951,-0.00027418646465086444
17337.0,0.010012775999996393,0.4637467714018435,-0.001206924509484787,-0.09223861189352173,-0.04210513138853461,-0.0011016262098641038
17338.0,0.010135274999981903,0.4637467714018435,-0.0016336715950179552,-0.04821605473444088,-0.031872756677976934,-0.002036489907021548
17339.0,0.010251680999999735,0.3894216844814753,-0.001960420929071186,-0.03344909743884641,-0.02263246087959513,-0.002530785519237563
17340.0,0.004873990999954003,0.3894216844814753,-0.0020707313397051435,-0.026445802628914133,-0.018242372561318086,-0.0026938161191110846
17341.0,0.01052951200000507,0.30548801282188875,-0.0022628146204981053,-0.014258320643204371,-0.010362629548169126,-0.0029722775152420016
17342.0,0.010385458999962793,0.30548801282188875,-0.002370435284802419,-0.07634223238223897,-0.004159656731696357,-0.0031203567196903237
17343.0,0.0092090250000183,2.29483596730454,-0.002408741667636105,0.05979337266981695,0.03522553812761633,-0.0038233942462555692
17344.0,0.005122786000015367,2.29483596730454,-0.0022282887740729448,0.09666076167006467,0.05784075133412536,-0.0035170855938489298
17345.0,0.010279107000030763,-0.4153258216972815,-0.001633737502147298,0.10341029046499906,0.047433527245403326,-0.002523499281937863
17346.0,0.009714204999966114,-0.4153258216972815,-0.0011729584946139722,0.06407172030517372,0.03843091919958407,-0.001518950521254821
17347.0,0.009959017999960906,-0.35082302464200965,-0.0007902242785502711,0.05021315710412819,0.030088580459174983,-0.0008808591054471353
17348.0,0.005381542000009176,-0.35082302464200965,-0.0006283013190885656,0.04275677068246521,0.025586199414111884,-0.0006106348915382103
17349.0,0.009175432000006367,-0.2751778403081474,-0.0003935368862257793,0.032390853267296085,0.01930406479178493,-0.000218323049601385
17350.0,0.010496400999954858,-0.2751778403081474,-0.00019091368124209458,0.020635043981701507,0.012131722388561897,0.00012166433502285273
17351.0,0.009681483999997909,-0.1835525111038881,-7.346060504481616e-05,0.01271559904864867,0.007287666472658216,0.000321442183170949
17352.0,0.010103664999974171,-0.1835525111038881,1.7153562646587853e-07,0.0044861654323435935,0.002237503506784926,0.00044991633623248545
17353.0,0.010389513999996325,-0.10219639212209217,2.341810963524874e-05,0.0009008354177255575,4.23804651655471e-06,0.0004965254147981188
17354.0,0.0036369840000247677,-0.10219639212209217,2.343352334262081e-05,0.0008998629776929893,-9.18965952034559e-06,0.0004998017387990423
17355.0,0.006626049000033163,-0.08429283300040302,2.337263220834538e-05,3.916679954304544e-05,-0.0005684810782905601,0.0005057642749825517
17356.0,0.009839074000012715,-0.08429283300040302,1.7779304811437538e-05,-0.0007460979979403132,-0.0011012261822496746,0.0005061496400215994
17357.0,0.010332847000029233,-0.07725903324702228,6.400503157825342e-06,-0.0009294607425439079,-0.0012591411237264374,0.000498440323561854
17358.0,0.009319005000008929,-0.07725903324702228,-5.333439269898189e-06,-0.0010924474190050183,-0.0014020196460042883,0.0004897786742547753
17359.0,0.009971147000044311,-0.07751184310065555,-1.9313183257157038e-05,-0.001276933068145876,-0.0015603489043300388,0.0004788857204500573
17360.0,0.01016909000003352,-0.07751184310065555,-3.518051169674289e-05,-0.0014655380365923526,-0.0017224168067076636,0.000465900473156063
17361.0,0.009676372000001265,-0.07719712549354718,-5.1847257457500516e-05,-0.0016399317546494595,-0.0018710394903733638,0.00045171938193384393
17362.0,0.00476684400001659,-0.07719712549354718,-6.076621082598088e-05,-0.00172676311549745,-0.0019443959238225285,0.00044390208308875645
17363.0,0.010779158000048028,-0.07653484889191677,-8.172516170351326e-05,-0.0015024498944746553,-0.0018572421913248475,0.00042528903063815426
17364.0,0.009652280000011615,-0.07653484889191677,-9.965178336201582e-05,0.05933592908213575,-0.0032533384813743104,0.000410786963570697
17365.0,0.010024498999996467,-1.8914135482469137,-0.00013226487171520262,-0.0614971555954701,-0.0385277054316445,0.001005599925318428
17366.0,0.005398098000000573,-1.8914135482469137,-0.000340241201350374,-0.09360084203308763,-0.05808597215131344,0.0006736322526927968
17367.0,0.009413373999962005,0.5073684915863743,-0.000887026181362065,-0.08189479895161547,-0.04721095453648849,-0.00020746748007602106
17368.0,0.009205580000013924,0.5073684915863743,-0.0013216304002247302,-0.058760468803588574,-0.03679501813452587,-0.0009613566034101737
17369.0,0.0067326220000154535,0.4070191071528202,-0.0015693573488082067,-0.048500834084391486,-0.03046044518306841,-0.001356968628408436
17370.0,0.009219765000011648,0.4070191071528202,-0.0018501954951918342,-0.03453826977985348,-0.021801769934715984,-0.0018041349209710806
17371.0,0.010151367999981176,0.31816585653455054,-0.0020715132848500616,-0.02218557008528565,-0.01407629212186452,-0.002154745607589002
17372.0,0.009841870999991897,0.31816585653455054,-0.0022100503360716543,-0.010265375974971416,-0.006594348810167812,-0.002373093126429663
17373.0,0.009286376000034124,0.21283642055564383,-0.00227128793859825,-0.0022344681734804174,-0.0014837984784082463,-0.0024684212675149643
17374.0,0.006114554000021144,0.21283642055564383,-0.0022803607045196266,-4.114289795242306e-06,1.5307294956654215e-05,-0.002482084043823039
17375.0,0.010054146000015862,0.16396752995660252,-0.002280206802741267,0.0033205174601793675,0.0022918756872456385,-0.0024821254094933264
17376.0,0.008681919000025573,0.16396752995660252,-0.0022603089236664722,0.005560466642609231,0.0038570784553251867,-0.0024532969458658785
17377.0,0.006704326000033234,0.13971817901039255,-0.0022344498122942678,0.00675062127471974,0.004743007851670697,-0.002416017764781516
17378.0,0.009383115999980873,0.13971817901039255,-0.0021899456194332217,0.008434882995704562,0.005985337030615612,-0.002352675902288882
17379.0,0.009640187000002243,0.12568342500772745,-0.002132245851200049,0.009749047657867858,0.00699581988253115,-0.0022713620528871507
17380.0,0.009115636999979415,0.12568342500772745,-0.0020684744966336563,0.011000933521333132,0.007954212952356604,-0.0021824932733425276
17381.0,0.0072649690000048395,0.10949555301910924,-0.0020106873861153486,0.01162917857896918,0.008486396364934996,-0.0021025718323389284
17382.0,0.00923345100000006,0.10949555301910924,-0.0019323286611131426,0.012448582296830456,0.009166558056817245,-0.001995194381759766
17383.0,0.00899410100004161,0.09710644820580322,-0.0018498837121273832,0.012911500277568823,0.009611485920983438,-0.001883230575274743
17384.0,0.004766084999971554,0.09710644820580322,-0.0018040745532519463,0.01315863886499711,0.009848270033892166,-0.0018216932674746937
17385.0,0.010237885999970331,0.08803864678821288,-0.0017032490873480344,0.013385632363899827,0.010151577826020613,-0.0016869766228600743
17386.0,0.01057782700002008,0.08803864678821288,-0.0015958674533271483,0.013736738479246554,0.010523911346233837,-0.001545385719428872
17387.0,0.009339913000019351,0.0749783900900361,-0.0014975750369334078,0.013625004273351013,0.010591254151872438,-0.001417085777128691
17388.0,0.0050828230000092844,0.0749783900900361,-0.0014437415667313267,0.013576559819463006,0.010629364848244791,-0.0013478322920328777
17389.0,0.010721473999979025,0.06875847550606384,-0.0013297791078745792,0.013236440281775902,0.010547013078993646,-0.001202271558919345
17390.0,0.010335959000030925,0.06875847550606384,-0.001220765613117311,0.01306049544229369,0.010544141811787332,-0.0010654602548605516
17391.0,0.00867951200001471,0.059952896942685074,-0.001129247607732046,0.012620456660663675,0.010362836648270009,-0.000952101527943026
17392.0,0.004775400000028185,0.059952896942685074,-0.0010797609176016053,0.012388876219717869,0.010264288427326188,-0.000891833799205337
17393.0,0.010891916999980822,0.05678405699306632,-0.0009679631399873048,0.011511720064287904,0.009815306413504355,-0.0007568951876971337
17394.0,0.010068147000026784,0.05678405699306632,-0.0008691411921658373,0.011255472679849325,0.009714801698573389,-0.0006409934978667254
17395.0,0.009994888999983687,0.0520665831998825,-0.0007720428275317433,0.010589347108180661,0.00936559844231048,-0.0005284962977892824
17396.0,0.01002748100000872,0.0520665831998825,-0.0006781294670977638,0.009951123260918194,0.009019497295745528,-0.00042231182085950355
17397.0,0.009932462999984182,0.04970315428810251,-0.0005885436439293139,0.00926540583173811,0.008633786073885309,-0.00032347265726215166
17398.0,0.009096620000036637,0.04970315428810251,-0.000510005372853571,0.008654398897494224,0.008283476694542036,-0.00023918878126470667
17399.0,0.0073490799999831324,0.04854389041418855,-0.0004491294399473858,0.008142943527453922,0.007985305377356316,-0.0001755869114152558
17400.0,0.00819499800002177,0.04854389041418855,-0.0003836898783503877,0.0075841083207206636,0.007654897292770217,-0.00010885550549348069
17401.0,0.01035834800001112,0.04857506660830041,-0.00030439778828753077,0.006902036865121614,0.007241154348437418,-3.029667223767611e-05
17402.0,0.004736142000012933,0.04857506660830041,-0.00027010265304932,0.006591724495908338,0.007052529275091964,2.3923544448639623e-06
17403.0,0.010743456000000151,0.04883045391145821,-0.00019433411509365653,0.005678264555454408,0.0064833765041723305,7.321025653077836e-05
17404.0,0.009052175000022089,0.04883045391145821,-0.00013564545638685715,0.005360348578601142,0.0062813488364374176,0.00012461090098317429
17405.0,0.009679020999953991,0.04978956117246702,-7.484814909094282e-05,0.004796968085698435,0.005925598847333601,0.00017649382744252826
17406.0,0.004945066000004772,0.04978956117246702,-4.554567170132597e-05,0.0045141897344188435,0.005744351721280518,0.00020021515122622358
17407.0,0.0060417959999767845,0.04978956117246702,-1.0839470449233574e-05,0.004167999929675812,0.005523438519279276,0.0002274889647067716
17408.0,0.009513171000037346,0.051053925018723995,4.170594469286325e-05,0.0036873161214530264,0.005201358332971233,0.0002671398607659212
17409.0,0.009736946999964857,0.05240742795465736,9.23512951088297e-05,0.0032370613091438666,0.0048990465155970535,0.0003030430624126253
17410.0,0.004900787999986278,0.05240742795465736,0.00011636048348384233,0.0030105757575677144,0.0047471490720600645,0.00031890721363169746
17411.0,0.007550447999960852,0.053702285438547895,0.00015220358570049427,0.0026936012441529118,0.004533143836106557,0.00034163840933915525
17412.0,0.007337913000014851,0.053702285438547895,0.00018546740078639775,0.0024073306042537925,0.004326149165942723,0.00036140382092548107
17413.0,0.010128979999990406,0.054851699251310615,0.00022928687916520677,0.0020347351246636394,0.004064041540986103,0.00038578762446933254
17414.0,0.005079064000028666,0.054851699251310615,0.0002499284062506503,0.0018528875717117217,0.003932900592084626,0.00039612217439060547
17415.0,0.010679586000037489,0.05624814922382659,0.00029193015635341647,0.0015127040125780709,0.0036873692606392955,0.0004159102465611014
17416.0,0.010583938999957354,0.05624814922382659,0.0003309570476783406,0.0012043964824414867,0.003445266685499645,0.00043192061355521843
17417.0,0.008682566999993924,0.05777154325698789,0.00036087080650803826,0.0009735920247366163,0.003272780476772508,0.00044237786670857365
17418.0,0.004975823999984641,0.05777154325698789,0.0003771555861510441,0.0008462617744297606,0.0031741259916840533,0.00044722228927145173
17419.0,0.010658067999997911,0.0591588988322149,0.0004109856368109735,0.0005829679935358593,0.002967625747474967,0.000456241804809123
17420.0,0.010564180000017132,0.0591588988322149,0.00044233616937998447,0.0004213971966491171,0.0028132766421972146,0.00046240038362708465
17421.0,0.008533790999990742,0.06033242528539545,0.00046634408426965125,0.0002693075483431446,0.0026879620451168923,0.00046599649923127024
17422.0,0.005498893999970278,0.06033242528539545,0.00048112490263169235,0.00017688406308796206,0.0026073692552899775,0.00046747739289300106
17423.0,0.01053816099999949,0.061578554205228675,0.000508601779630387,4.0317114412392795e-05,0.0024790504976239442,0.00046934142562815606
17424.0,0.010736382000004596,0.061578554205228675,0.0005352178127701791,-7.70911579066731e-05,0.002348834845600867,0.0004697742855696254
17425.0,0.00852373599997236,0.06239932277964584,0.0005552386609016167,-0.0001694383044656864,0.002258844275178686,0.00046911718089169676
17426.0,0.0053805239999746846,0.06239932277964584,0.000567392426736421,-0.00022348803010709405,0.0022021202036872274,0.0004682055140280041
17427.0,0.009678354000016043,0.06335604967282912,0.0005887053256182935,-0.00029370912533806416,0.0021183588522251337,0.0004660425177578614
17428.0,0.01042080999997097,0.06335604967282912,0.0006107803407290882,-0.0003487030710453888,0.002028541433908295,0.00046298183076745576
17429.0,0.009130434000041987,0.06380217350250617,0.0006293018044077384,-0.00040638318932978364,0.0019573247307398587,0.00045979802039166387
17430.0,0.005569411999999829,0.06380217350250617,0.0006402029522510174,-0.0004375210753702815,0.0019139351697056704,0.00045753470498041237
17431.0,0.009815908999996736,0.06455605577638629,0.0006589899657087415,-0.00047381380306841034,0.0018519118017924514,0.000453240037918997
17432.0,0.010396625999987918,0.06455605577638629,0.0006782436000969414,-0.0004912084250408209,0.0017865344374722266,0.0004483139730148628
17433.0,0.009797020000007706,0.06477023445359657,0.0006957463137115592,-0.0005249266970338246,0.0017283860439768694,0.0004435015942505656
17434.0,0.009928408000007494,0.06477023445359657,0.0007129064355376805,-0.0005524061719312225,0.0016694401207987986,0.0004382899078323175
17435.0,0.010084610000035354,0.06547688254651032,0.0007297420880743483,-0.000556846624898074,0.001623558400867911,0.00043271910702677864
17436.0,0.004073629000004075,0.06547688254651032,0.000736355862659324,-0.0005592062035935899,0.0016049809188451172,0.00043045072046703946
17437.0,0.006791770000006636,0.0656125996467111,0.0007472565239145194,-0.0005698041967025399,0.0015755315780112103,0.0004266527205496549
17438.0,0.00965948399999661,0.0656125996467111,0.0007624753459838081,-0.0005529988692161212,0.001534207199385353,0.0004211487060284758
17439.0,0.010096368999995775,0.06546921243683321,0.0007779652679912527,-0.0005730327626643661,0.0014871874872948098,0.00041556542538828944
17440.0,0.009159229999966101,0.06546921243683321,0.0007915867602404575,-0.0005822400895046752,0.001444579340240277,0.00041031688651753053
17441.0,0.010288720000005469,0.06602256331173133,0.0008064496325899823,-0.0005771189859313613,0.0014077632415792681,0.0004043263812638388
17442.0,0.009782984000025863,0.06602256331173133,0.0008202217578581768,-0.0005699341275776542,0.0013726265967531233,0.00039868043545836115
17443.0,0.010193313000002036,0.0660807805739081,0.000834213370391009,-0.0005656924758430799,0.0013368797065380713,0.00039287091850657903
17444.0,0.004755622999994102,0.0660807805739081,0.0008405710662716468,-0.0005626400696066569,0.0013201845082012086,0.0003901806983575361
17445.0,0.00984437199997501,0.0661440455944372,0.0008535674536789835,-0.0007330749251882184,0.001176192487895637,0.00038464186021023634
17446.0,0.01040036599999894,0.0661440455944372,0.0008658002860395475,-0.0005408925581084253,0.0012511498928073218,0.00037701761268285703
17447.0,0.009193951999975525,0.06601994823970635,0.0008773032980987926,-0.0005526879994418315,0.0012168392735043617,0.0003720446724664642
17448.0,0.005048563999991984,0.06601994823970635,0.0008834465890487831,-0.0005547742318390811,0.001198053378769061,0.0003692543917292546
17449.0,0.01022238699999889,0.066430598001469,0.0008956935543332167,-0.0005521203603671422,0.0011680138885627306,0.00036358327483376843
17450.0,0.005987926000045718,0.066430598001469,0.000902687535064956,-0.0005311826043104079,0.001150800519100907,0.0003602772189727714
17451.0,0.009185971000022164,0.0662027225123502,0.0009132587552602274,-0.0005364464658885188,0.0011193742775937536,0.00035539779097385973
17452.0,0.0048700660000235985,0.0662027225123502,0.0009187101818708377,-0.0005341232494465149,0.0011027892996120243,0.00035278526127950323
17453.0,0.010817213999985142,0.06635535362481461,0.0009306392897216347,-0.0005372191552883991,0.0010687113820757722,0.0003470075357878728
17454.0,0.010314459999960945,0.06635535362481461,0.0009416624705235583,-0.0005164981372452088,0.001036575227209411,0.00034146641029943783
17455.0,0.008932342999969478,0.06610367428380354,0.000950921515998264,-0.0005334610157820856,0.0010034987224379313,0.00033685287177871834
17456.0,0.004916361000027791,0.06610367428380354,0.0009558550779808356,-0.000537590934401166,0.0009853710465407709,0.00033423018484569206
17457.0,0.010128127999962544,0.06653116798551695,0.0009658350420676576,-0.0005380684359051328,0.0009558014619055373,0.0003287853950504576
17458.0,0.010273164000011548,0.06653116798551695,0.000975654147237264,-0.0005112681911752095,0.0009272829947215121,0.0003232577297651744
17459.0,0.009872352999991563,0.06609998224712678,0.000984808612292044,-0.000535909101142249,0.0008899065643326639,0.00031821030970422557
17460.0,0.009967407999965872,0.06609998224712678,0.0009936786741005957,-0.0005479033213779489,0.0008522921855044156,0.0003128686850422458
17461.0,0.010110553999993499,0.06670927835897617,0.0010022958202659106,-0.0005402638931934836,0.0008261967988900007,0.0003073290789246783
17462.0,0.005037452999999914,0.06670927835897617,0.0010064577478090693,-0.0005370403099617048,0.0008131360207677754,0.0003046075249551191
17463.0,0.010044703000005484,0.06668791883385881,0.001014625457636288,-0.0005418436520140811,0.0007862416780144694,0.0002992131145425229
17464.0,0.009810039000001325,0.06668791883385881,0.0010223385191610364,-0.0005149288134645618,0.0007605358712980939,0.00029389760718436165
17465.0,0.010383552000007512,0.06632165046289624,0.0010302355829285312,-0.0005394466562543977,0.0007246356241803113,0.0002885508170734502
17466.0,0.004771715000003951,0.06632165046289624,0.0010336933376059697,-0.0005441750001927701,0.000708248957968557,0.0002859767313720991
17467.0,0.010475680000013199,0.06686441049312059,0.001041112727049991,-0.0008879607113123923,0.00047111729202355026,0.0002802761282060725
17468.0,0.00991968599998927,0.06686441049312059,0.0010457860626560298,-0.06542640091509674,0.00171853083271022,0.00027146783676952645
17469.0,0.00888278799999398,1.9856868634405558,0.0010610514077144478,0.05501714522922783,0.034507111059466244,-0.00030970101216189
17470.0,0.004922380999971665,1.9856868634405558,0.0012309085555574765,0.08585155390639769,0.05327668662316183,-3.888566181285718e-05
17471.0,0.007449486999973942,-0.4812595342536312,0.0016277925399584062,0.07255212479277118,0.04514605687136849,0.0006006643729404145
17472.0,0.007872889999987365,-0.4812595342536312,0.001983222479639864,0.05862019099587386,0.03657105739985597,0.001171859270699258
17473.0,0.01063091999998278,-0.39805090988643266,0.002372006465172511,0.04282119324280999,0.026776418053262075,0.001795045831560104
17474.0,0.0037703539999824898,-0.39805090988643266,0.002472963040084831,0.03723443927586638,0.02330504949742875,0.0019564968887871557
17475.0,0.006623327999989215,-0.3241165215615971,0.0026273200269622855,0.02890383565025496,0.0181763299695854,0.0022031127930069
17476.0,0.009122582000031798,-0.3241165215615971,0.002793135087569464,0.017854081660595444,0.011147606393222015,0.0024667904038417933
17477.0,0.010120276000009198,-0.24532518300488332,0.0029059519410083376,0.008058625117126217,0.004930952005937098,0.0026474786379737216
17478.0,0.005166266999992786,-0.24532518300488332,0.0029314265556351585,0.0030675751807361803,0.0017583560162422393,0.0026891116469816437
17479.0,0.010209034999945743,-0.17561506639540309,0.002949377673747341,-0.004109271988364719,-0.002875075543050974,0.002720428629366744
17480.0,0.01000859200001969,-0.17561506639540309,0.0029206022156677085,-0.006995392749894167,-0.004902881192807661,0.002679300602618092
17481.0,0.009373561000018071,-0.12493716195855412,0.0028746447597310845,-0.008180003787518268,-0.005858749497260399,0.002613728861957875
17482.0,0.004806511000026603,-0.12493716195855412,0.002846484615826102,-0.008788049252913798,-0.006349755338855172,0.002574411583772909
17483.0,0.00678112200000669,-0.11725896388004681,0.0028034261502031315,-0.0094894298321858,-0.006940292161231369,0.0025148187496468327
17484.0,0.00904506400001992,-0.11725896388004681,0.0027406507634259573,-0.010426223764163418,-0.007731569140040404,0.002428986249491014
17485.0,0.010224164000021574,-0.10871466010910263,0.0026616019325606784,-0.011237928348094048,-0.008455911780759762,0.002322386827825285
17486.0,0.00905747199999496,-0.10871466010910263,0.0025850127483720195,-0.011974842918339649,-0.009101249484095946,0.0022205996064744737
17487.0,0.0052864879999674486,-0.10871466010910263,0.0025368991021896365,-0.012413575287236562,-0.009479153916540292,0.002157294743085176
17488.0,0.009788224000033097,-0.09772168635358347,0.002444115020323749,-0.012904113508373342,-0.009969291014190933,0.0020357878875324293
17489.0,0.010064555000042219,-0.088440699258587,0.0023437785425999974,-0.01311422920369799,-0.010293159441285477,0.001905913727400618
17490.0,0.004857991999983824,-0.088440699258587,0.0022937744563796747,-0.013235129859631007,-0.01045021947865808,0.001842204906843099
17491.0,0.00484597299998768,-0.088440699258587,0.0022431329749421523,-0.013360160001359552,-0.010608178540048146,0.0017780678248919964
17492.0,0.01016486899999336,-0.08196548770650697,0.002135302229754022,-0.013426016857415771,-0.010814341903857784,0.0016422635486592254
17493.0,0.010730326000043533,-0.07503006770016374,0.002019260815649697,-0.013286590097566156,-0.01088990418056168,0.001498198010897074
17494.0,0.008914509999954134,-0.07503006770016374,0.0019221826559335374,-0.013202282577332896,-0.010956457680889634,0.001379754570607029
17495.0,0.005364228000019011,-0.07503006770016374,0.001863409718860686,-0.013158533836267387,-0.010998021697407134,0.0013089345167415368
17496.0,0.011089804999983244,-0.06778244118951027,0.0017414438028508562,-0.012845500209227315,-0.010930162391938456,0.0011630089424116501
17497.0,0.009043990000009217,-0.06185138808214358,0.0016425915234796879,-0.01242022327765625,-0.010772814032458595,0.001046834366974282
17498.0,0.004889418000004753,-0.06185138808214358,0.0015899187326386811,-0.01221080120759698,-0.010688397707281463,0.0009861067037164315
17499.0,0.010577864999959274,-0.05920879398908779,0.0014768583046251835,-0.011686378654717451,-0.010452353128968162,0.000856942497001131
17500.0,0.010404144999995424,-0.05920879398908779,0.0013681105070802429,-0.011183266110749036,-0.010232423122081901,0.0007353557189525991
17501.0,0.00930713600001809,-0.055465742985723154,0.001272875953473297,-0.010659865314824166,-0.009966380697711824,0.0006312715403354644
17502.0,0.004873269000029268,-0.055465742985723154,0.001224307099376648,-0.010387699014784108,-0.009828185804652475,0.0005793231491522446
17503.0,0.009820927000021129,-0.053625866121463805,0.0011277852040465122,-0.009776293987192595,-0.009495674820205075,0.00047730631542985843
17504.0,0.004714659999990545,-0.053625866121463805,0.0010830163257987738,-0.009521127794745746,-0.009369488452828244,0.00043121441322029345
17505.0,0.01067021599999407,-0.05266433198321896,0.0009830418601976462,-0.008889457326400807,-0.009017615323617063,0.00032962192308680913
17506.0,0.004870511000035549,-0.05266433198321896,0.0009391214655698802,-0.008602601790639385,-0.008857923901907053,0.0002863257233942274
17507.0,0.010441533000005165,-0.05182314138562738,0.0008466311608365832,-0.00799021692388219,-0.008501351960630578,0.00019650137291136275
17508.0,0.010213351000004423,-0.05182314138562738,0.0007598038692880873,-0.007392544735672824,-0.008156378333437027,0.00011489448290157833
17509.0,0.009352654999986498,-0.05143036108934823,0.000683520076686086,-0.0068645557114227025,-0.00783507382320834,4.5754562416864026e-05
17510.0,0.0047527159999845026,-0.05143036108934823,0.000646282195965464,-0.006596635059876113,-0.007672500248214187,1.3129278654400351e-05
17511.0,0.010065759999974944,-0.05140771468601099,0.0005690526498671918,-0.005859575954773709,-0.007212382673076725,-5.3270866665732937e-05
17512.0,0.01045481099998824,-0.05140771468601099,0.0004936485521605846,-0.005472807260215149,-0.006977455606620131,-0.00011453162581296771
17513.0,0.009171101000049475,-0.05240829003470071,0.0004296576020689099,-0.005028120607909757,-0.0066876359286864116,-0.0001647232939502049
17514.0,0.005021343000009892,-0.05240829003470071,0.0003960766882117857,-0.0047847357523234935,-0.0065295364651924105,-0.00018997121216793805
17515.0,0.010225073000015072,-0.052769116750890216,0.00032931170119893295,-0.0043170677074957425,-0.0062166975427484315,-0.0002388954845212278
17516.0,0.010316590999991604,-0.052769116750890216,0.0002651765752797446,-0.0038329811686307934,-0.0059035965262329475,-0.0002834329063787328
17517.0,0.009793206999972881,-0.05409457455144996,0.0002073614324540245,-0.0034472526726374423,-0.00563282220023765,-0.0003209700843901321
17518.0,0.005617873999995027,-0.05409457455144996,0.00017571694706871463,-0.0032239069289979427,-0.005478065022474991,-0.00034033631555115536
17519.0,0.009170323000034841,-0.05470925705408172,0.00012548132139742583,-0.002888816228530214,-0.005237532208017492,-0.0003699005834121169
