tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
4928.0,0.009687443999951029,0.06664183118840188,-0.000658393372398911,0.0003006175997457688,0.0006096550280172722,0.0010659042339013897
4929.0,0.009562741000081587,0.0667138235158753,-0.0006636128261087151,0.00029432155444934777,0.0005843796331734634,0.0010717342070337163
4930.0,0.004705684999976256,0.0667138235158753,-0.0006642250907411154,0.0002911988015277361,0.0005719388180983043,0.0010744841135078324
4931.0,0.011345407999897361,0.06712454505423107,-0.0011390380645217731,0.00028366289686950933,0.0002501458649078378,0.0010809729927501368
4932.0,0.00895500000001448,0.06712454505423107,-0.0006247311685281483,0.00027346281100170034,0.0005344626601646954,0.00108321304897039
4933.0,0.004937795999921946,0.06712454505423107,-0.0006268861999751794,0.0002703780159367155,0.0005249107786994329,0.001085852116555859
4934.0,0.005237963000013224,0.0672250292873322,-0.0006247265605463216,0.0002670944092160266,0.0005158315714021973,0.0010886015797929947
4935.0,0.010568129000034787,0.06761366621732516,-0.0005918135860429733,0.00026049221833442506,0.0005058029733975553,0.0010940529543818638
4936.0,0.00976885200009292,0.06761366621732516,-0.0005606895956635047,0.000254710879000727,0.000496361622781717,0.0010989940687701914
4937.0,0.010046630000033474,0.06711677753777329,-0.0005617319247178273,0.00024907783808822734,0.00047614441750420684,0.0011039808303404954
4938.0,0.005162926000025436,0.06711677753777329,-0.0005575757704664873,0.00024617765772905735,0.000465814353922357,0.001106439128733395
4939.0,0.009884351999971841,0.06735805779024921,-0.0005536279299542104,0.00024066638254711107,0.00045032655823594046,0.001111043401774203
4940.0,0.009630221999941568,0.06735805779024921,-0.0005159767922495597,0.00023533482267628391,0.00043584616412209074,0.0011153801465024846
4941.0,0.004644093000024441,0.06735805779024921,-0.0005273714515094844,0.00023293857846722266,0.00042814628077721204,0.0011174042566223716
4942.0,0.005423221999990346,0.06686488936653837,-0.0005379365537795716,0.0002300785260092296,0.0004140465910673752,0.0011197261889514965
4943.0,0.00984794500004682,0.06758342988633795,-0.0005085963112292672,0.00022478095641409365,0.0004029300798472283,0.0011238036970077849
4944.0,0.010425203999943733,0.06758342988633795,-0.0004903474001026535,0.00021947873611590966,0.0003906825351082612,0.001128004325287906
4945.0,0.009664703999987978,0.06708920792678869,-0.0004974065426559059,0.00021473967363675383,0.0003694801870248693,0.0011317801563476922
4946.0,0.005075389000012365,0.06708920792678869,-0.0004991817275163416,0.00021221514194162387,0.00035834837455836434,0.0011336554120246407
4947.0,0.01053633300000456,0.06735847300185727,-0.0005490779475596183,0.00020695559703299416,0.00030855345415444987,0.001137431089828998
4948.0,0.009490129000027991,0.06735847300185727,-0.00046875306105686467,0.00020174477647958276,0.0003251057606575638,0.001140359301912328
4949.0,0.00959709300002487,0.06689773664604329,-0.0004988254322832994,0.0001972461097585737,0.00029943739138822093,0.0011434793721322024
4950.0,0.005616018999944572,0.06689773664604329,-0.0005057721097634534,0.00019444469665321512,0.0002846151370543337,0.0011451610182115326
4951.0,0.010712036999962038,0.06764355962970786,-0.0005030559269198722,0.00018902684709988014,0.00027179813667204354,0.0011482098260904077
4952.0,0.00885796299996855,0.06764355962970786,-0.00046783147660458424,0.00018457079631230904,0.0002618663392679946,0.0011506174039285092
4953.0,0.010791203999929166,0.06720321099016509,-0.0004914938486039171,0.00017952233141068087,0.00023889879509587177,0.0011534432570162647
4954.0,0.009371944000008625,0.06720321099016509,-0.0004927136711499233,0.00017491607858521625,0.00021927389598257803,0.0011556822031455727
4955.0,0.009643592999964312,0.06781538237394477,-0.0004880285770575924,0.00017016454847512813,0.0002103600095444946,0.0011577967913539453
4956.0,0.005022648000021945,0.06781538237394477,-0.0004785986706297599,0.00016771335271861625,0.0002058375080524289,0.0011588533556351685
4957.0,0.00483238899994376,0.06781538237394477,-0.0004811813737661088,0.00016540057776727728,0.0002011575496011028,0.001159848042544857
4958.0,0.0065655920000153856,0.06795509578362992,-0.00046404022498988825,0.0001622413371891221,0.00019701633374835965,0.0011611687609432606
4959.0,0.009604351999996652,0.06799499947446233,-0.00044113431081200464,0.00015778453152616155,0.00019146538590975008,0.0011630609751623288
4960.0,0.008835334000082185,0.06799499947446233,-0.0004298037831017142,0.00015388696255124143,0.00018602086031200123,0.001164752635796296
4961.0,0.006464444000016556,0.06780038009148644,-0.0004310696323330044,0.00015110852006438514,0.0001793482310120652,0.0011659551572306178
4962.0,0.00888166699996873,0.06780038009148644,-0.00043318804467867535,0.00014727990313620444,0.00017007312880510647,0.0011675480684955005
4963.0,0.010203722000028392,0.06826391809845496,-0.00039079026302450714,0.00014285977275456735,0.00016934535757923857,0.0011692834474215028
4964.0,0.004172240999992027,0.06826391809845496,-0.00039355333582806993,0.00014122930159677884,0.00016853655502295273,0.0011699899970655531
4965.0,0.006793334000008144,0.06791713695848166,-0.00039743270830188413,0.0001385557623396814,0.00016268611266166984,0.0011711349221750348
4966.0,0.00933942599999682,0.06791713695848166,-0.00034062255549390625,0.00013484396897051764,0.00015572738988190132,0.0011726543170854657
4967.0,0.010614074000045548,0.06682903574796985,-0.00041044417801878926,0.0001312285759604207,0.000123045355220796,0.0011743072191255062
4968.0,0.008947110999997676,0.06682903574796985,-0.0004338835543919104,0.0001275562863403838,9.59780401240513e-05,0.001175408119576701
4969.0,0.01012649999995574,0.06838736500885825,-0.00042856323801145557,0.00012316256452685333,9.623765220765898e-05,0.001176380041200013
4970.0,0.010001332999991064,0.06838736500885825,-0.00039158758275247636,0.00011887636087194634,9.686463297009845e-05,0.001177342546006879
4971.0,0.009984926000015548,0.06833378559801839,-0.0003794846145068434,0.00011496638783563791,9.587551060017003e-05,0.0011783097321991043
4972.0,0.005521685000076104,0.06833378559801839,-0.0003701837828526081,0.00011287099333195582,9.534975092412635e-05,0.0011788391265678598
4973.0,0.00954724099995019,0.06845637066858452,-0.00033903217388070765,0.00010933675954278874,9.622257993833375e-05,0.0011797494536192176
4974.0,0.010896074000015687,0.06845637066858452,-0.0002229625652432366,0.00010564263988779836,0.00012823920634817874,0.0011807979019706981
4975.0,0.008996776999993017,0.06635204577537637,-0.00033532655188991733,0.00010363669540895858,8.567694536971817e-05,0.0011819516415128687
4976.0,0.004067128999963643,0.06635204577537637,-0.00036349569638636614,0.00010227287906530927,6.897040599375358e-05,0.0011823001007020102
4977.0,0.007510926000009022,0.06876122263381593,-0.0005859202613117764,9.954268978842953e-05,-5.705406537613333e-05,0.0011828181323176197
4978.0,0.008518297000023267,0.06876122263381593,-0.00022656531085806072,9.455164698424458e-05,0.00010407209010067566,0.0011823321288436872
4979.0,0.009990388999995048,0.0669830609540724,-0.0002960858325264236,9.228817139486775e-05,7.895440073503988e-05,0.0011833718495078355
4980.0,0.0039299259999552305,0.0669830609540724,-0.00031182437049369116,9.112457598340377e-05,6.762091438133496e-05,0.001183682134460095
4981.0,0.006370703000015965,0.06861581340152569,-0.0003014563187702744,8.913803553082153e-05,6.968678313272052e-05,0.001184112927222208
4982.0,0.009397444000001087,0.06861581340152569,-0.00015192778632104243,8.63051166567314e-05,0.00011926873375296339,0.001184767804864238
4983.0,0.010489333999998962,0.06648848686344316,-0.0002503103962792863,8.471149536212951e-05,8.315555145544321e-05,0.0011860188544483296
4984.0,0.009073296999986269,0.06648848686344316,-0.00029301565053159825,8.24403547945033e-05,4.800455609629373e-05,0.0011867733494638824
4985.0,0.007026851999967221,0.0685665581249786,-0.0002736307834613623,8.038137718454364e-05,4.940473080129012e-05,0.0011871106703748953
4986.0,0.009160463000057462,0.0685665581249786,-0.00020426549626980734,7.787479251696909e-05,6.533651080848489e-05,0.0011875632405834282
4987.0,0.009637019000024338,0.06720979803203264,-0.0002025240584739137,7.590628204836756e-05,6.724899785324391e-05,0.001188192889779485
4988.0,0.004610296999999264,0.06720979803203264,-0.0002669687118791374,7.49725859891576e-05,4.2814261604534924e-05,0.0011885029276325408
4989.0,0.010528443999987758,0.06860810461554498,-0.0006575703073047419,7.216182085638924e-05,-0.00017496934232091326,0.001188953695188245
4990.0,0.010401184999977886,0.06860810461554498,0.001664066104832868,6.532231043962031e-05,0.0012445030117230079,0.0011871338066894407
4991.0,0.00845570299998144,0.057277284270096644,0.00016692031077825695,7.939315919442301e-05,0.00022329634213445447,0.0011976569545391529
4992.0,0.005199091999998018,0.057277284270096644,-3.215776594924847e-05,8.026099324682743e-05,0.00011384787741567379,0.001198817892765173
4993.0,0.00729640700001255,0.06434463347122679,-8.399539309670209e-05,8.002635709825057e-05,0.00011391412660286141,0.0011996485732148853
4994.0,0.008648036999943542,0.06434463347122679,-8.140800884468425e-05,7.92999618309255e-05,9.210625608783483e-05,0.0012006337067965631
4995.0,0.009119056000031378,0.06520168991251592,-0.00020288970369818375,7.855759763941976e-05,3.5300002480503356e-05,0.0012014736289037813
4996.0,0.004915277000009155,0.06520168991251592,-0.00024281476210114738,7.756033854529341e-05,6.580347016868331e-06,0.001201647138194074
4997.0,0.007053092999967703,0.0670427896104369,-0.0001029915949382448,7.584774344642899e-05,6.381567702610578e-05,0.001201693549993556
4998.0,0.009162240000023303,0.0670427896104369,-5.370755791212716e-05,7.490410973561961e-05,8.753085319362332e-05,0.001202278244542233
4999.0,0.010194943999977113,0.06484866971267633,-0.0001627641160045099,7.435656419032994e-05,2.9628892714874247e-05,0.0012031706166888121
5000.0,0.008958370999948784,0.06484866971267633,-0.0001683125273086405,7.289846285368284e-05,2.193882030552069e-05,0.0012034360433020696
5001.0,0.07115240699999958,0.06609605149197764,-1.5867120270317037e-06,6.09226214074199e-05,8.803693043322281e-05,0.0012049970431735478
5002.0,0.016183259999934307,0.06609605149197764,0.0003310690831661515,6.089694323414143e-05,0.00021920169570016415,0.0012064217677083449
5003.0,0.02391279599999052,0.06037052296759679,2.4976174694355687e-05,6.88137306817975e-05,5.467587975373014e-05,0.0012116634931404748
5004.0,0.010371055999939927,0.06037052296759679,9.671161377265685e-05,6.907275998821695e-05,8.952084398068216e-05,0.0012122305397512466
5005.0,0.008708907000027466,0.061825030396875126,0.00022741196504587932,6.991501243838559e-05,0.00013381768681962843,0.0012130101684560384
5006.0,0.004502628999944136,0.061825030396875126,5.113843586086823e-05,7.093896414713545e-05,5.46043366181465e-05,0.001213612699853418
5007.0,0.011015334000035182,0.06173812442849681,-0.0008685018914928358,7.150227109838229e-05,-0.0004892761027891042,0.0012142141848591173
5008.0,0.009765445000084583,0.06173812442849681,0.00010562058000560505,6.302096364453957e-05,7.528640822094527e-05,0.0012094361859874745
5009.0,0.009755092999967019,0.061607897300129374,0.00011567730908204946,6.405130222520472e-05,7.550359347612837e-05,0.0012101706119013033
5010.0,0.011033945000008316,0.061607897300129374,-2.9670758268360864e-05,6.532767929136501e-05,4.7166197731924513e-07,0.001211003714399022
5011.0,0.010656481000069107,0.06263280920210813,4.939506218116721e-05,6.501149341962058e-05,3.296478987569461e-05,0.0012110087406559218
5012.0,0.013303314999916438,0.06263280920210813,3.7977859033941724e-05,6.566861149125711e-05,1.868663613007704e-05,0.0012114472816395442
5013.0,0.009784592999949382,0.06131805093665127,0.00011545829925036137,6.604020938491368e-05,5.286021628674326e-05,0.0012116301227686152
5014.0,0.004906276999918191,0.06131805093665127,0.00012661715096355203,6.66066797829754e-05,5.0172949229293455e-05,0.0012118894696319935
5015.0,0.010526555000069493,0.059805265136761536,-0.00033272954805616624,6.793952218654533e-05,-0.00025047014171150904,0.0012124176179415713
5016.0,0.01064655599998332,0.059805265136761536,0.00025517439850043105,6.439709842031622e-05,0.00010593291047284942,0.001209750973551516
5017.0,0.009023945000080857,0.05824060617193221,0.00014571791026065972,6.669977815781282e-05,4.930929148489912e-05,0.0012107069063093214
5018.0,0.00469470400003047,0.05824060617193221,0.00011476552458594237,6.738388061398962e-05,2.8866115557495953e-05,0.0012109383988372943
5019.0,0.010632851999957893,0.05922975717533903,-0.000240655701890381,6.860416545160948e-05,-0.00018502463802952968,0.0012112453279718308
5020.0,0.009497240999962742,0.05922975717533903,0.0015894381595830086,6.631860025274135e-05,0.0009339135630597969,0.0012094881043935334
5021.0,0.010016425999992862,0.049348075813822535,0.0005378801138368662,8.223908995976941e-05,0.00021578437864376075,0.0012188425804883114
5022.0,0.005155092999984845,0.049348075813822535,0.00030988490699675024,8.501191196944089e-05,9.429375301728804e-05,0.001219954969028164
5023.0,0.009905907999950614,0.05437614898781798,-9.647886754450369e-05,8.808160334872394e-05,-0.00017330743764729556,0.0012208890342705232
5024.0,0.010227999999983695,0.05437614898781798,0.00031947645356671746,8.709481749148033e-05,9.486046954946436e-05,0.0012191164457982695
5025.0,0.009712481999940792,0.05382382216286399,0.0002621575646934151,9.019772679615199e-05,6.0982175021877484e-05,0.0012200377764012746
5026.0,0.004340296000009403,0.05382382216286399,0.00015530221451805112,9.133556822556303e-05,6.1534067794159046e-06,0.0012203024570915939
5027.0,0.010465166999892972,0.05493096063390288,-0.00062365157936784,9.296083183594763e-05,-0.000454431025243512,0.0012203668535211588
5028.0,0.010266517999980351,0.05493096063390288,0.00033643711054593176,8.655810167065153e-05,7.863088691276359e-05,0.0012157014292207466
5029.0,0.012226943999962714,0.052611872890711425,0.00035689639743813285,9.06716993808059e-05,8.01410686844374e-05,0.0012166628446716964
5030.0,0.013239850999980263,0.052611872890711425,0.0002890725257336669,9.539695450531652e-05,3.804261003367901e-05,0.0012177239004800575
5031.0,0.009936203000052046,0.05158170746547202,0.0002635065531930516,9.8269237802744e-05,1.828046248948942e-05,0.0012181018995760038
5032.0,0.009032073999946988,0.05158170746547202,0.00039032986062181554,0.00010064924849065461,6.509687961748721e-05,0.001218267010065962
5033.0,0.01017622200004098,0.04903721972590174,0.0003547218812804494,0.00010462133180558726,4.212348829658902e-05,0.0012189294503644596
5034.0,0.010526592000019264,0.04903721972590174,0.00034588260671757336,0.00010835534432330583,3.369344860827046e-05,0.0012193728671393753
5035.0,0.009684203999995589,0.048337047043681,0.00030919127334110886,0.00011170494204680906,7.794633532946837e-06,0.0012196991613691612
5036.0,0.004910074000008535,0.048337047043681,0.00034041802307369377,0.00011322309407907077,1.660702040715309e-05,0.001219737433596611
5037.0,0.010041055999977289,0.04732016075195137,0.00024250346337516607,0.00011664125051215529,-5.6660800293064473e-05,0.0012199041856185118
5038.0,0.010180370000057337,0.04732016075195137,-0.07544616541602835,0.00011911002549560983,0.000817344021630151,0.001219327357707029
5039.0,0.009751925999921696,2.2713393240437174,0.06965776449079493,-0.00061663539661935,0.04226995270893406,0.0012272980361224446
5040.0,0.005031871000028332,2.2713393240437174,0.10585158823499208,-0.00026612651155131573,0.06431215004487911,0.0014399949853310988
5041.0,0.01028337000002466,-0.6218384773107455,0.11977178853105674,0.0008223845353593652,0.049620794415138426,0.0021013406197396933
5042.0,0.009377943999993477,-0.6218384773107455,0.06198163385335125,0.0019455976609826764,0.03739719840293226,0.0025666816510000507
5043.0,0.004988944000047013,-0.6218384773107455,0.050968111040024286,0.002254820561308464,0.030588689640867882,0.0027532541795909273
5044.0,0.005436369999983981,-0.5237141168221291,0.040743530533687816,0.002531902071122304,0.02423640985832692,0.0029195456142933622
5045.0,0.010468574000014996,-0.43459415888618647,0.02421732904007961,0.0029584287355360855,0.013877311913759809,0.0031732662643899506
5046.0,0.009426647999930537,-0.43459415888618647,0.009383586673629473,0.003186716971895412,0.004557485004153948,0.003304082798986207
5047.0,0.009548222000034912,-0.29474773648740304,0.0023506607208419674,0.0032763135406117952,-1.9897672278513135e-05,0.003347598677567699
5048.0,0.006174019000013686,-0.29474773648740304,-0.001536516778609536,0.0032908265645648594,-0.002589125270689244,0.0033474758289609953
5049.0,0.009241648000056557,-0.24721680010864727,-0.0062583455495850955,0.0032766266173507694,-0.005755813380714799,0.003323548044581234
5050.0,0.0099019629999475,-0.24721680010864727,-0.011319364166325972,0.003214656711277892,-0.009151575454843547,0.0032665541934507932
5051.0,0.009646369999927629,-0.1972328708976473,-0.014708088272896581,0.003105465936365589,-0.011504283899252999,0.003178274710531116
5052.0,0.005383480999967105,-0.1972328708976473,-0.016607159574343364,0.0030262852226026113,-0.01281899715680168,0.0031163416167412604
5053.0,0.010461147999990317,-0.16324085436045727,-0.019181181785070164,0.0028525552684359494,-0.014673231320422227,0.0029822401902725028
5054.0,0.009596091999924283,-0.16324085436045727,-0.021563324341893904,0.002668490883359144,-0.016381626671096036,0.0028414345125855607
5055.0,0.010210926000013387,-0.12213631940359704,-0.02279642551173778,0.002448309374189778,-0.017372553894392264,0.0026741629348871533
5056.0,0.010424332999946273,-0.12213631940359704,-0.024103650674637878,0.002210671843446953,-0.01839398597501458,0.002493065648032495
5057.0,0.009141980999970656,-0.08720218748493358,-0.024251879806436203,0.0019903167269494835,-0.0186622514500073,0.0023249081777351847
5058.0,0.004755888999966373,-0.08720218748493358,-0.024341746960273573,0.0018749774785495469,-0.018803903082022306,0.0022361525813494884
5059.0,0.006553241000005983,-0.07011947811044883,-0.024126850280053073,0.0017154601443577111,-0.018780300180113365,0.002112926072712241
5060.0,0.009080111000002944,-0.07011947811044883,-0.023858017307635527,0.0014963856657343772,-0.018755811100316665,0.0019423988624634363
5061.0,0.009913296000036098,-0.05438125789193338,-0.02311997543686914,0.0012598740781898019,-0.01842729685339516,0.0017564669553052344
5062.0,0.00488537000001088,-0.05438125789193338,-0.022767804764979093,0.001146924443789533,-0.018267553092670717,0.0016664427920763628
5063.0,0.010244407999948635,-0.04269309506928265,-0.02165726805306606,0.0009136817625139125,-0.017672264489742545,0.0014793025250343205
5064.0,0.010399796000001515,-0.04269309506928265,-0.020639818016647004,0.0006884505928446755,-0.0171402629455898,0.0012955145794829271
5065.0,0.008871628999941095,-0.030443236166900145,-0.019440065832249227,0.0005053417847746833,-0.01644941745000319,0.001143452525668217
5066.0,0.005660240999986854,-0.030443236166900145,-0.01868455945602947,0.0003953063271085426,-0.016011181618246224,0.0010503448585918098
5067.0,0.00987675900000795,-0.025500791682483093,-0.017250261606352454,0.00021076343634001988,-0.015156303660864968,0.0008922062764430345
5068.0,0.010891647999983434,-0.025500791682483093,-0.015698795514255404,2.2879659016000173e-05,-0.014221991634300416,0.0007271291519880329
5069.0,0.009033110999894234,-0.021574281378687277,-0.014339713693240044,-0.00011892930342891056,-0.013380971617613058,0.00059866032291583
5070.0,0.004693148000001202,-0.021574281378687277,-0.013638590712426376,-0.00018622770206892992,-0.012945306279807996,0.0005358614427305564
5071.0,0.01051683299999695,-0.021189165793962128,-0.011719842819829827,-0.00032966248294682754,-0.011727350144220201,0.00039971781845200393
5072.0,0.010389722000013535,-0.021189165793962128,0.056407273118429885,-0.00045142839172871417,-0.012092524122195941,0.0002778739106567374
5073.0,0.009183240999959708,-2.003056974054191,-0.06856262777084454,6.65731914683762e-05,-0.04632419240075092,0.00016682534734478586
5074.0,0.004926759999989372,-2.003056974054191,-0.09976729071320087,-0.00027121842052718116,-0.06528665796752985,-6.14028308070454e-05
5075.0,0.00998759300000529,0.5530430365916676,-0.10744828026043333,-0.001267653514883839,-0.05254354384419323,-0.0007134593989172862
5076.0,0.010177629000054367,0.5530430365916676,-0.059528515566048594,-0.0023612222480683944,-0.04048227894295039,-0.0012482280945115753
5077.0,0.00960290700004407,0.4657559047141473,-0.04338643843864282,-0.002932869046899835,-0.030383605367618794,-0.0016369756543505702
5078.0,0.007137962999991032,0.4657559047141473,-0.03143595492489899,-0.003242559839176256,-0.02288565394854384,-0.001853852705270962
5079.0,0.0121516110000357,0.35926621648753254,-0.015426724575017257,-0.003624557334838285,-0.01271299035460152,-0.002131950269535098
5080.0,0.006716426000025422,0.35926621648753254,-0.006585577110230101,-0.003728169788869162,-0.007093285004329969,-0.002217336128490816
5081.0,0.010009406999984094,0.24831880459680447,0.0029283714857879545,-0.0037940875104952344,-0.0009293000261893303,-0.0022883357050660384
5082.0,0.010255185999994865,0.24831880459680447,0.008158220424787345,-0.0037640565162313975,0.0026256304557726188,-0.00229786584968441
5083.0,0.01003214799993657,0.1730133989212375,0.010750124913101646,-0.0036822120415138256,0.004567003872234686,-0.0022715251363589583
5084.0,0.009430092999991757,0.1730133989212375,0.01321181156535553,-0.0035808373638217487,0.006395649454964118,-0.0022284578651124627
5085.0,0.009856388999992305,0.14549843665437256,0.014926774556317187,-0.0034506166096390073,0.007772466254420809,-0.0021654198561767476
5086.0,0.010532870000020012,0.14549843665437256,0.01679806254336466,-0.003293394833717712,0.009250187189989179,-0.0020835534795393905
5087.0,0.009308333999911156,0.11929835512263492,0.01768620091973611,-0.0031370328570126766,0.010076595777156794,-0.0019974496476132717
5088.0,0.0047980739999502475,0.11929835512263492,0.0181520243535125,-0.0030521731562217947,0.010504114630840524,-0.0019491013954068873
5089.0,0.011218776999953661,0.10464279035532187,0.018210951929395806,-0.00284852964290201,0.010893136851495434,-0.001831258075781537
5090.0,0.009318222000047172,0.10464279035532187,0.019295359142942035,-0.0026788359499917125,0.011756500694940216,-0.0017297534083224077
5091.0,0.009836351999979343,0.0852483161793205,0.019276839586115643,-0.002489040005495715,0.011987979445276823,-0.0016141123291989739
5092.0,0.008105036999950244,0.0852483161793205,0.019292335352292873,-0.0023328005074081423,0.012183643603132725,-0.0015169493122403621
5093.0,0.009689702999935434,0.07201879361298269,0.01893214691459227,-0.0021458635076692695,0.012169542559276676,-0.0013988934242689427
5094.0,0.006648537000046417,0.07201879361298269,0.018708264030328874,-0.002019992428417288,0.012163196210148823,-0.001317983770289952
5095.0,0.009830537000084405,0.06254607158914127,0.018104250375080753,-0.0018360801466597919,0.011975312205040691,-0.0011984130199067977
5096.0,0.010770167000032416,0.06254607158914127,0.01750236105720893,-0.0016410943467097727,0.011777857164972731,-0.001069436907580983
5097.0,0.01058768500001861,0.05287799947164051,0.016608475282951087,-0.001455784861079452,0.011387401097729002,-0.0009447366659430395
5098.0,0.008957314999975097,0.05287799947164051,0.015884809552185977,-0.0013070175163007586,0.01106225873789099,-0.0008427361272796187
5099.0,0.010670869999898969,0.04722555048671734,0.014865106260149087,-0.0011375127785962288,0.010561871542029765,-0.0007246922023823374
5100.0,0.009977222999964397,0.04722555048671734,0.013949985940871787,-0.0009892002985205546,0.010099823357012221,-0.0006193140547105286
5101.0,0.009465332999980092,0.04355836669215313,0.012990766849421194,-0.0008571590362451626,0.009597107661869045,-0.0005237158633954311
5102.0,0.004690536999987671,0.04355836669215313,0.012523180317834755,-0.0007962253636797392,0.009349118374677036,-0.0004787002748145692
5103.0,0.010751017999950818,0.042889314292220815,0.011034679989294081,-0.000661588426666068,0.00851735180036404,-0.00037818773488474544
5104.0,0.009636389000093004,0.042889314292220815,0.01053288376026261,-0.0005552539577976881,0.008257998467051823,-0.00029611121968579505
5105.0,0.009788037000021177,0.04292953938613353,0.009606461707250045,-0.00045215770183531546,0.007741063143508558,-0.00021528162514417365
5106.0,0.005414463000079195,0.04292953938613353,0.009101758347163367,-0.00040014387035973247,0.007456226481118858,-0.00017336792517236982
5107.0,0.010520703999986836,0.04399684282245864,0.008175755452483504,-0.00030438696490981727,0.006928866334350991,-9.492317340765488e-05
5108.0,0.008661999999958425,0.04399684282245864,0.0074483990095077345,-0.0002335685711807451,0.006497536216372094,-3.4905333219794665e-05
5109.0,0.00685477800004719,0.04535920103022362,0.006892178923066122,-0.0001825114495147982,0.006175671226597489,9.633835090702624e-06
5110.0,0.0090338329999895,0.04535920103022362,0.006179187895032786,-0.00012024865611777137,0.005753826475563113,6.542381761462465e-05
5111.0,0.010768795999979375,0.047506096004239745,0.005428782369889557,-5.3706242230621334e-05,0.0052998920073086654,0.00012738560114924414
5112.0,0.009203704000015023,0.047506096004239745,0.004791142269167539,-3.7413362176577834e-06,0.00491354363429416,0.00017616423841655855
5113.0,0.009999591999985569,0.049815716722733994,0.004184486115721814,4.416813168790264e-05,0.004541563459775709,0.00022529767003362646
5114.0,0.011053704000005382,0.049815716722733994,0.0035303599667032056,9.042220260322385e-05,0.0041324537778010175,0.0002754987682152275
5115.0,0.008128944999953092,0.05257691795940837,0.003125912253769632,0.00011912030460259044,0.0038770890579246185,0.00030909125768982033
5116.0,0.005562425999983134,0.05257691795940837,0.0028491250430960425,0.0001365079601966245,0.003702670089381318,0.0003306572786698703
5117.0,0.010018982000019605,0.05444169874230333,0.0024182564820559365,0.00016505329271920884,0.0034267749394751787,0.00036775426364739274
5118.0,0.010559241000009933,0.05444169874230333,0.0019879939010416766,0.00019058824571307367,0.0031374537836165134,0.0004039384060861056
5119.0,0.008825036999951408,0.05670282581813939,0.0016784775826409295,0.0002081323654454442,0.0029355025197099443,0.0004316265518121589
5120.0,0.004830665999975281,0.05670282581813939,0.0015129747589461594,0.00021624053003562843,0.002825179506419109,0.0004458069840269635
5121.0,0.007522980999965512,0.058510687727646435,0.0012970801587434265,0.0002276226104006078,0.0026806455441776306,0.0004670607557752464
5122.0,0.00901436999993166,0.058510687727646435,0.0010615081914499094,0.00023931497087109114,0.0025083466300016184,0.0004912250865491318
5123.0,0.009168091999981698,0.059980178632541487,0.0008483297663639077,0.0002490469756290381,0.002359793939626902,0.0005142218392208307
5124.0,0.005192610999984026,0.059980178632541487,0.0007311702701339956,0.0002534520221054732,0.002275816189460802,0.000526475331189433
5125.0,0.010394704000077581,0.061471193616727274,0.0005422455284260961,0.00026105232063717285,0.002138680432527272,0.0005501317668374625
5126.0,0.010133462999988296,0.061471193616727274,0.00038361289805724226,0.0002665471456363878,0.0020057699178700097,0.0005718040058692766
5127.0,0.009157333000075596,0.06280334779261867,0.00025593330028365375,0.000270060016687022,0.0019094716574591358,0.0005901715089287466
5128.0,0.004616814999963026,0.06280334779261867,0.00019607822211189637,0.0002712416133867616,0.0018610444785216044,0.0005989871863189082
5129.0,0.010961574000020846,0.06399529389782106,-0.0004051103855601643,0.00027339093932823367,0.0014619068280461943,0.0006193871630875529
5130.0,0.009769277000032162,0.06399529389782106,0.001628868525042603,0.0002694333037561066,0.0027055023850287483,0.0006336689358389746
5131.0,0.010023778000004313,0.05529284061832179,-0.00033317840271174953,0.0002857607202423281,0.001439602684187025,0.000660788291124985
5132.0,0.005171075000021119,0.05529284061832179,-0.0005554452257902973,0.0002840378297335184,0.0013076732613584434,0.0006682325845751478
5133.0,0.009728425999924184,0.06817122862895994,-0.0010221193360593543,0.00027863422195740633,0.0009985683173385678,0.0006809541871303529
5134.0,0.009673240999973132,0.06817122862895994,-0.0004498489932006175,0.00026874701528897165,0.0013119400787106477,0.0006906135791189064
5135.0,0.00993174099994576,0.06836308153978274,-0.00040416555132273866,0.00026427923159941675,0.0013172253052632149,0.0007036434281881091
5136.0,0.01059022299989465,0.06836308153978274,-0.0003529792899573343,0.0002599990282820336,0.0013227677560530811,0.0007175931379119508
5137.0,0.010429277000071124,0.06853402914922158,-0.0002948781863010697,0.0002563177094917801,0.0013316879635029756,0.000731388649246591
5138.0,0.008993777999990016,0.06853402914922158,-0.00024634194145981177,0.00025366564054714856,0.0013392646731481019,0.0007433655551555955
5139.0,0.004864259999976639,0.06853402914922158,-0.0002205563485478025,0.000252467369294989,0.0013433323507554419,0.0007498800867345716
5140.0,0.010344797000016115,0.06827200527132533,-0.00029278342988207863,0.0002501857586421972,0.0012730954729519692,0.0007637765872066911
5141.0,0.009882314000037695,0.06880325020974816,-0.00010043526999886595,0.00024729238085409444,0.0013602077025889772,0.000776357716422429
5142.0,0.004904685000042264,0.06880325020974816,-8.068654216970523e-05,0.0002467997774918558,0.0013665976355910678,0.000783029106738259
5143.0,0.01011442599997281,0.06755310277126331,-8.382461201365338e-05,0.00024598367943188664,0.0013424441712934507,0.0007968514573951827
5144.0,0.010740610999960154,0.06755310277126331,-2.4549699247819814e-05,0.0002450833518820254,0.001343154340919374,0.0008112701280282096
5145.0,0.008754852000038227,0.0669012108947934,-3.793727377887064e-05,0.0002448684228984653,0.001321516481603457,0.0008230292454961675
